question_id,concern_id,response_type,distinctiveness,diagnostic_power,signal_value,human_readability,behavioral_realism,composite,options
Q_CAREER_001_001,CAREER_001,decision_clarity,100,100,100,100,77,95,Completely Confused | Slightly Clear | Moderately Clear | Clear | Very Clear
Q_WORK_001_004,WORK_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_WORK_001_005,WORK_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_CSU_001_012,CSU_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_006,WORK_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_WORK_001_007,WORK_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_008,WORK_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_WORK_001_009,WORK_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_WORK_001_010,WORK_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_WORK_001_011,WORK_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_012,WORK_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_013,WORK_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_014,WORK_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_WORK_001_015,WORK_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_016,WORK_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_WORK_001_017,WORK_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_018,WORK_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_WORK_001_019,WORK_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_WORK_001_020,WORK_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_BUR_001_018,BUR_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_WORK_001_021,WORK_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_WORK_001_022,WORK_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_WORK_001_023,WORK_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_WORK_001_024,WORK_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_WORK_001_025,WORK_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TRANS_001_001,TRANS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TRANS_001_002,TRANS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TRANS_001_003,TRANS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_TRANS_001_004,TRANS_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_TRANS_001_005,TRANS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TRANS_001_006,TRANS_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_TRANS_001_007,TRANS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TRANS_001_008,TRANS_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_TRANS_001_009,TRANS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_TRANS_001_010,TRANS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_TRANS_001_011,TRANS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TRANS_001_013,TRANS_001,social_comfort,100,100,100,100,77,95,Very Uncomfortable | Uncomfortable | Neutral | Comfortable | Very Comfortable
Q_TRANS_001_014,TRANS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_TRANS_001_015,TRANS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TRANS_001_016,TRANS_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_TRANS_001_017,TRANS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TRANS_001_018,TRANS_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_TRANS_001_019,TRANS_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_TRANS_001_020,TRANS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TRANS_001_021,TRANS_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_TRANS_001_022,TRANS_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_TRANS_001_023,TRANS_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_TRANS_001_024,TRANS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_TRANS_001_025,TRANS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PREP_001_001,PREP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PREP_001_002,PREP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PREP_001_003,PREP_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PREP_001_004,PREP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_PREP_001_005,PREP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PREP_001_006,PREP_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_PREP_001_007,PREP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PREP_001_008,PREP_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_PREP_001_009,PREP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PREP_001_010,PREP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_PREP_001_011,PREP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PREP_001_012,PREP_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_PREP_001_013,PREP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PREP_001_014,PREP_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PREP_001_015,PREP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PREP_001_016,PREP_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_PREP_001_017,PREP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PREP_001_018,PREP_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_PREP_001_019,PREP_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_PREP_001_020,PREP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PREP_001_021,PREP_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PREP_001_022,PREP_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_PREP_001_023,PREP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_PREP_001_024,PREP_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_PREP_001_025,PREP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TIME_001_001,TIME_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TIME_001_002,TIME_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TIME_001_003,TIME_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_TIME_001_004,TIME_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_TIME_001_005,TIME_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TIME_001_006,TIME_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_TIME_001_007,TIME_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TIME_001_008,TIME_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_TIME_001_009,TIME_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_TIME_001_010,TIME_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_TIME_001_011,TIME_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TIME_001_012,TIME_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TIME_001_013,TIME_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TIME_001_014,TIME_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_TIME_001_015,TIME_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TIME_001_016,TIME_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_TIME_001_017,TIME_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_TIME_001_018,TIME_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_TIME_001_019,TIME_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_TIME_001_020,TIME_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_TIME_001_021,TIME_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_TIME_001_022,TIME_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_TIME_001_023,TIME_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_TIME_001_024,TIME_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_TIME_001_025,TIME_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FAIL_001_001,FAIL_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_LEARN_001_023,LEARN_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FAIL_001_002,FAIL_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FAIL_001_003,FAIL_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_FAIL_001_004,FAIL_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FAIL_001_005,FAIL_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FAIL_001_006,FAIL_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_FAIL_001_007,FAIL_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FAIL_001_008,FAIL_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_FAIL_001_009,FAIL_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_FAIL_001_010,FAIL_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_FAIL_001_011,FAIL_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FAIL_001_012,FAIL_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FAIL_001_013,FAIL_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FAIL_001_014,FAIL_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_FAIL_001_015,FAIL_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FAIL_001_016,FAIL_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_FAIL_001_017,FAIL_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FAIL_001_018,FAIL_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_FAIL_001_019,FAIL_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_FAIL_001_020,FAIL_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FAIL_001_021,FAIL_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_FAIL_001_022,FAIL_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_FAIL_001_023,FAIL_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FAIL_001_024,FAIL_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_FAIL_001_025,FAIL_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMPARE_001_001,COMPARE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMPARE_001_002,COMPARE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMPARE_001_003,COMPARE_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_COMPARE_001_004,COMPARE_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMPARE_001_005,COMPARE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMPARE_001_006,COMPARE_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_COMPARE_001_007,COMPARE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMPARE_001_008,COMPARE_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_COMPARE_001_009,COMPARE_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_COMPARE_001_010,COMPARE_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_COMPARE_001_011,COMPARE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMPARE_001_012,COMPARE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMPARE_001_013,COMPARE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMPARE_001_014,COMPARE_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_COMPARE_001_015,COMPARE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMPARE_001_016,COMPARE_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_COMPARE_001_017,COMPARE_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMPARE_001_018,COMPARE_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_COMPARE_001_019,COMPARE_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_COMPARE_001_020,COMPARE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMPARE_001_021,COMPARE_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_COMPARE_001_022,COMPARE_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_COMPARE_001_023,COMPARE_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMPARE_001_024,COMPARE_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_COMPARE_001_025,COMPARE_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_CONCEPT_001_001,CONCEPT_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_CONCEPT_001_002,CONCEPT_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_CONCEPT_001_003,CONCEPT_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
