question_id,concern_id,bridge_tag,composite,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,question_text
Q_SKILLOBSO_001_006,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How emotionally stressful does the idea of your skills becoming outdated feel to you?
Q_SKILLOBSO_001_007,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do you feel pressured to constantly update your skills to avoid falling behind?
Q_SKILLOBSO_001_008,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How emotionally draining is it for you to think about continuous upskilling just to stay relevant?
Q_SKILLOBSO_001_009,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do comparisons with rapidly upskilling peers affect your confidence about your own skills?
Q_SKILLOBSO_001_021,SKILLOBSO_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to actively keep upgrading your skills in response to changing industry demands?
Q_RECOVER_001_008,RECOVER_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How much does a single failure affect your motivation for several days?
Q_RECOVER_001_023,RECOVER_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How strongly do you believe failure is part of learning?
Q_TRUST_001_008,TRUST_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How much has past failure reduced your willingness to take new initiatives confidently?
Q_HIRING_001_008,HIRING_001,EMPLOYABILITY,75,41,100,90,65,100,53,How emotionally draining is it for you to repeatedly prepare for interviews without immediate results?
Q_HIRING_001_009,HIRING_001,EMPLOYABILITY,75,41,100,90,65,100,53,How strongly do comparisons with peers who get placed faster affect your motivation?
Q_RET_001_007,RET_001,CONFIDENCE_DEVELOPMENT,75,41,100,90,65,100,53,How often do you worry that employers may see your break as a disadvantage?
Q_RET_001_009,RET_001,CONFIDENCE_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do external expectations make you feel that you must quickly regain your previous performance level?
Q_RET_001_021,RET_001,CONFIDENCE_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to re-enter professional life and rebuild your career step by step?
Q_INST_001_002,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How often do news about layoffs or hiring freezes make you anxious about your own future?
Q_INST_001_004,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How secure do you feel about your future career stability?
Q_INST_001_006,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How much does fear of job insecurity affect your daily motivation?
Q_INST_001_007,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How often do thoughts about unstable job markets distract you from your studies or work?
Q_INST_001_008,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How much does family pressure about job security increase your stress levels?
Q_INST_001_016,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How confident are you that you can handle future job uncertainty calmly?
Q_INST_001_017,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How ready are you to face uncertain job markets without losing emotional balance?
Q_INST_001_019,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How strongly do peer comparisons about placements or jobs affect your emotions?
Q_INST_001_024,INST_001,INSTRUCTIONAL_QUALITY,75,41,100,90,65,100,53,How strongly do you believe you can still succeed despite unstable job markets?
Q_FEAR_001_004,FEAR_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,Do you feel restarting from scratch would mean you have failed?
Q_FEAR_001_021,FEAR_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,Do you believe restarting can still lead to success?
Q_OPTIMISM_001_009,OPTIMISM_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How strongly do you feel others are more likely to succeed in their careers than you?
Q_PCA_001_006,PCA_001,CAREER_PSYCHOLOGY,75,41,100,90,65,100,53,How stressful does it feel to choose between a secure job and a role aligned with your passion?
Q_PCA_001_008,PCA_001,CAREER_PSYCHOLOGY,75,41,100,90,65,100,53,How much pressure do you feel to prioritize salary and job security over passion or interest?
Q_DEC_001_021_v2,DEC_001,THINKING_QUALITY,75,41,100,90,65,100,53,How ready are you to face challenging situations that require fast and accurate decisions?
Q_ANXREV_001_007,ANXREV_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How much does review pressure reduce your ability to express your ideas clearly?
Q_ANXREV_001_019,ANXREV_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How confident are you that you can perform well even under pressure?
Q_ANXREV_001_020,ANXREV_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How likely are you to perform better in a review than you expect beforehand?
Q_STAG_001_008,STAG_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How much does feeling stuck reduce your willingness to learn new skills?
Q_STAG_001_015,STAG_001,LEARNING_ADAPTABILITY,75,41,100,90,65,100,53,How often do others success stories make you doubt your own path?
Q_GROWTH_001_009_v2,GROWTH_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do you feel others are progressing faster in their careers compared to you?
Q_WORKCOMP_001_008,WORKCOMP_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How emotionally draining is it for you to constantly track how others are performing compared to you?
Q_PIP_001_021,PIP_001,PERFORMANCE_REFLECTION,75,41,100,90,65,100,53,How ready are you to accept structured feedback as an opportunity for growth rather than criticism?
Q_WU_001_005,WU_001,WORKPLACE_FIT,75,41,100,90,65,100,53,How confident are you in making decisions without asking for repeated confirmation?
Q_WU_001_021,WU_001,WORKPLACE_FIT,75,41,100,90,65,100,53,How ready are you to handle ambiguous tasks without step-by-step instructions?
Q_MOT_001_025_v7,MOT_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How hopeful are you that you can stay productive even in unstable organizations?
Q_COMP_001_006_v8,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How emotionally draining is it for you to constantly compare your progress with others?
Q_COMP_001_008_v8,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How much does comparing yourself to others reduce your motivation to perform?
Q_COMP_001_021_v6,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to reduce comparison-based thinking and focus more on personal progress?
Q_REC_001_021_v2,REC_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How ready are you to build internal motivation rather than relying on external appreciation?
Q_SELFWORTH_001_007,SELF_WORTH_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How often do slow progress phases reduce your motivation to continue working?
Q_PRESS_001_023,PRESS_001,EXAMINATION_STRESS,75,41,100,90,65,100,53,How strongly do you believe you can improve your speed of working with practice?
Q_DEPENDENCE_001_009,DEPENDENCE_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How strongly do you compare your performance emotionally with coworkers based on recognition received?
Q_OPT_001_002,OPT_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How often do you feel uncertain about the future of your job or career path?
Q_OPT_001_009,OPT_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How strongly do external opinions or news about layoffs or economic changes affect your mindset?
Q_PROF_001_001,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How confident are you that your current skills will still be relevant in the industry 510 years from now?
Q_PROF_001_006,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do you worry that your career path might become outdated in the future?
Q_PROF_001_007,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How stressful is it for you to keep up with changing industry trends and technologies?
Q_ENERGY_001_007_v2,ENERGY_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How frequently does burnout-like fatigue affect your daily productivity?
Q_ENERGY_001_009_v2,ENERGY_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How often do you feel productive only in short bursts instead of sustained effort?
Q_IMPOSTER_001_003,IMPOSTER_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,Do you sometimes feel like your success is due to luck rather than your skills or effort?
Q_IMPOSTER_001_007,IMPOSTER_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How often do you worry that others will find out you are not as capable as they think?
Q_STRESS_001_018_v5,STRESS_001,EXAMINATION_STRESS,75,41,100,90,65,100,53,How confident are you in estimating how much time a task will take?
Q_COMP_001_004_v9,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,Do you feel comparisons motivate you or make you doubt yourself more?
Q_COMP_001_007_v9,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do comparisons reduce your motivation to study or improve?
Q_COMP_001_010_v9,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How different does your performance feel compared to top students in your class?
Q_COMP_001_025_v7,COMP_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How hopeful are you that you can succeed at your own pace regardless of others?
Q_PEERCOMP_001_006,PEERCOMP_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How stressful does comparing yourself with high-performing peers feel to you?
Q_WCE_001_008,WCE_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How much does comparing yourself with others affect your productivity or focus?
Q_WCE_001_023,WCE_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How strongly do you believe your value should be defined independently of others performance?
Q_ANX_001_005,ANX_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How often do thoughts about recession or job scarcity disturb your focus?
Q_ANX_001_006,ANX_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How mentally exhausting do you find worrying about job security in uncertain markets?
Q_EMO_001_025_v7,EMO_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How hopeful are you that you can stay emotionally stable even in uncertain jobs?
Q_ORGRES_001_023,ORGRES_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How strongly do you believe adaptability is important for long-term professional success?
Q_ANX_001_001_v2,ANX_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How often do you worry that your skills may become irrelevant in the future?
Q_ANX_001_004_v2,ANX_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,Do you feel pressure that others are becoming more industry-ready faster than you?
Q_ANX_001_010_v2,ANX_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,Do you feel pressure to constantly upgrade yourself to stay relevant?
Q_ANX_001_021_v2,ANX_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How ready are you to learn continuously without feeling overwhelmed?
Q_ANX_001_022_v2,ANX_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How often do you feel insecure about your place in the job market?
Q_LEAD_001_024_v2,LEAD_001,LEADERSHIP_OWNERSHIP,75,41,100,90,65,100,53,How confident are you in making fast decisions under uncertainty?
Q_AMBITION_001_008,AMBITION_001,MOTIVATION_VALUES,75,41,100,90,65,100,53,How much does fear of instability limit your willingness to pursue ambitious opportunities?
Q_LEADUNCERT_001_008,LEADUNCERT_001,LEADERSHIP_OWNERSHIP,75,41,100,90,65,100,53,How emotionally draining is it for you to make decisions without clear outcomes or guarantees?
Q_LEADRESP_001_002,LEADRESP_001,LEADERSHIP_OWNERSHIP,75,41,100,90,65,100,53,How often does being responsible for others performance or outcomes leave you emotionally exhausted?
Q_LEADRESP_001_010,LEADRESP_001,LEADERSHIP_OWNERSHIP,75,78,100,100,20,100,53,"Compared to earlier experiences, how difficult is it now to emotionally handle leadership accountability?"
Q_UNCERTLEAD_001_007,UNCERTLEAD_001,THINKING_QUALITY,75,41,100,90,65,100,53,How often do unclear expectations in an organization make you doubt your leadership abilities?
Q_UNCERTLEAD_001_002,UNCERTLEAD_001,THINKING_QUALITY,75,41,100,90,65,100,53,How often do uncertain or unclear situations in an organization make you feel unsure about taking leadership decisions?
Q_UNCERTLEAD_001_021,UNCERTLEAD_001,THINKING_QUALITY,75,41,100,90,65,100,53,How ready are you to improve your ability to lead in uncertain or ambiguous situations?
Q_BURN_001_021_v2,BURN_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How ready are you to make lifestyle changes to protect your long-term wellbeing?
Q_BURN_001_023_v2,BURN_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How strongly do you believe leaders should prioritize their wellbeing alongside performance?
Q_ENT_001_002_v2,ENT_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How often do you feel mentally burdened by the fear of making costly mistakes?
Q_ENT_001_006_v2,ENT_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How stressful does it feel knowing that your decisions can affect many people or outcomes?
Q_ENT_001_009_v2,ENT_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How strongly do organizational expectations make you fear failure or criticism?
Q_ENT_001_006_v3,ENT_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How stressful does it feel to know that your decisions could significantly affect many people or organizational outcomes?
Q_ENT_001_007_v3,ENT_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How often do you feel mentally exhausted from carrying responsibility for outcomes beyond your direct control?
Q_ENT_001_023_v2,ENT_001,WORKPLACE_ADAPTATION,75,41,100,90,65,100,53,How strongly do you believe emotionally healthy leadership is essential for sustainable organizational success?
Q_LEAD_001_005_v3,LEAD_001,LEADERSHIP_OWNERSHIP,75,41,100,90,65,100,53,How confident are you in guiding your organization through future economic uncertainty?
Q_LEAD_001_010_v3,LEAD_001,LEADERSHIP_OWNERSHIP,75,78,100,100,20,100,53,"Compared to previous years, how much more difficult is it to maintain confidence in leadership decisions today?"
Q_TECHLEAD_001_002,TECHLEAD_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do emerging technologies make you feel unprepared for future leadership responsibilities?
Q_TECHLEAD_001_008,TECHLEAD_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How much has pressure to stay technologically relevant affected your emotional energy or motivation?
Q_TECHLEAD_001_010,TECHLEAD_001,COMPETENCY_DEVELOPMENT,75,78,100,100,20,100,53,"Compared to earlier, how difficult has it become to feel confident about leading in rapidly changing technological environments?"
Q_TRANSFER_001_001,TRANSFER_001,CAREER_GROWTH,75,41,100,90,65,100,53,How confident are you that your current skills can be useful across different careers or industries?
Q_TRANSFER_001_002,TRANSFER_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do you feel unsure whether your skills are relevant to real-world professional environments?
Q_TRANSFER_001_008,TRANSFER_001,CAREER_GROWTH,75,41,100,90,65,100,53,How emotionally draining is it for you to question whether your abilities are useful in professional environments?
Q_TRANSFER_001_009,TRANSFER_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do comparisons with highly skilled people affect your belief in your own abilities?
Q_TRANSFER_001_021,TRANSFER_001,CAREER_GROWTH,75,41,100,90,65,100,53,How ready are you to actively improve your understanding of how your skills can transfer across roles or industries?
Q_IDC_001_009,IDC_001,CAREER_IDENTITY,75,41,100,90,65,100,53,How strongly do external expectations make you feel that changing careers means losing part of yourself?
Q_CONFPRO_001_003,CONFPRO_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How strongly do you feel others are far ahead of you professionally?
Q_CONFPRO_001_008,CONFPRO_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How much do professional comparisons make you question your career potential?
Q_CONFPRO_001_009,CONFPRO_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How often do you feel not good enough in professional environments?
Q_CONFPRO_001_021,CONFPRO_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How ready are you to actively improve skills despite strong competition?
Q_CONFPRO_001_023,CONFPRO_001,CONFIDENCE_SELF,75,41,100,90,65,100,53,How strongly do you believe experience can be built gradually with effort and practice?
Q_REINVENT_001_002_v4,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do you feel pressured to completely change yourself to stay competitive?
Q_REINVENT_001_004_v4,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,Do you sometimes feel tired of always trying to become a better version of yourself?
Q_REINVENT_001_009_v4,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do external expectations make you feel like you are never doing enough?
Q_REJ_001_007_v4,REJ_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How often do you replay rejection experiences repeatedly in your mind?
Q_REJ_001_008_v4,REJ_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How much does rejection reduce your motivation to apply for new opportunities?
Q_ROLE_001_010,ROLE_001,LEADERSHIP_OWNERSHIP,75,78,100,100,20,100,53,"Compared to earlier transitions in life, how emotionally difficult do role changes feel now?"
Q_REINVENT_001_010_v5,REINVENT_001,CAREER_GROWTH,75,78,100,100,20,100,53,"Compared to a year ago, how much harder has it become to focus on career reinvention?"
Q_CAREERGAP_001_007,CAREERGAP_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do thoughts about lost time or delayed progress emotionally exhaust you?
Q_REIN_001_007,REIN_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do you feel mentally exhausted from repeatedly trying to improve or reinvent yourself professionally?
Q_REIN_001_008,REIN_001,CAREER_GROWTH,75,41,100,90,65,100,53,How much pressure do you feel to continuously evolve in order to remain professionally competitive?
Q_REIN_001_009,REIN_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do external expectations make you feel that you must always stay ahead professionally?
Q_REIN_001_010,REIN_001,CAREER_GROWTH,75,41,100,100,55,100,53,"Compared to last year, how much more pressure do you feel to reinvent yourself professionally?"
Q_OBSOLETE_001_007,OBSOLETE_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do fears about becoming outdated reduce your confidence in your future career?
Q_OBSOLETE_001_009,OBSOLETE_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How strongly do social media or online success stories make you feel left behind in skills?
Q_OBSOLETE_001_021,OBSOLETE_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to continuously learn and adapt instead of fearing industry changes?
Q_REJECTION_001_009,REJECTION_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How strongly do you feel others handle rejection better than you emotionally?
Q_PASSSTAB_001_008,PASSSTAB_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How emotionally exhausting is it for you to constantly think about balancing personal fulfillment with security?
Q_CRS_001_008,CRS_001,LONG_TERM,75,41,100,90,65,100,53,How much pressure do you feel to continuously upgrade yourself to remain employable?
Q_CRS_001_010,CRS_001,LONG_TERM,75,41,100,100,55,100,53,"Compared to last year, how much more pressure do you feel to reinvent yourself professionally?"
Q_ANXIETY_001_004_v2,ANXIETY_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,Do thoughts about beginning again sometimes make you question your own abilities?
Q_ANXIETY_001_007_v2,ANXIETY_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How often do worries about restarting affect your focus on current goals?
Q_SOCIAL_001_003_v3,SOCIAL_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,Do you sometimes feel emotionally stressed thinking about how others perceive you?
Q_SOCIAL_001_006_v3,SOCIAL_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How emotionally exhausting does it feel to constantly think about others opinions of you?
Q_SOCIAL_001_009_v3,SOCIAL_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How strongly do you feel the need to meet others expectations to avoid criticism or judgment?
Q_MULTIBURN_001_004,MULTIBURN_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,Do you sometimes feel emotionally tired from continuously adapting to changes over several years?
Q_MULTIBURN_001_008,MULTIBURN_001,EMOTIONAL_REGULATION,75,41,100,90,65,100,53,How emotionally draining is it for you to maintain effort and motivation over long transition periods?
Q_REINVENT_001_007_v6,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do worries about running out of time affect your focus or peace of mind?
Q_REINVENT_001_023_v6,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How strongly do you believe people can successfully reinvent themselves at any stage of life?
Q_PCN_001_006,PCN_001,CONFIDENCE_DEVELOPMENT,75,41,100,90,65,100,53,How stressful does it feel to compete with people who seem more experienced or talented than you?
Q_PCN_001_021,PCN_001,CONFIDENCE_DEVELOPMENT,75,41,100,90,65,100,53,How ready are you to step into unfamiliar competitive environments for personal growth?
Q_REINVENT_001_004_v7,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,Do you sometimes fear that your efforts to reinvent yourself may not work out?
Q_REINVENT_001_007_v7,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do doubts about the future reduce your daily motivation?
Q_REINVENT_001_008_v7,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How much does fear of failure stop you from fully committing to change?
Q_REINVENT_001_009_v7,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How often do you feel emotionally behind compared to where you expected yourself to be?
Q_RECOVERY_001_007,RECOVERY_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How often do thoughts about past failures affect your daily motivation or focus?
Q_RECOVERY_001_023,RECOVERY_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How strongly do you believe setbacks can eventually help people grow stronger emotionally?
Q_REINVENT_001_008_v8,REINVENT_001,CAREER_GROWTH,75,41,100,90,65,100,53,How emotionally draining is it for you to constantly push yourself to reinvent or upgrade your skills?
Q_PIR_001_009,PIR_001,EMOTIONAL_IDENTITY,75,41,100,90,65,100,53,How strongly do external expectations make you feel pressure to become someone new professionally?
Q_PROF_001_001_v2,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How confident are you that your current skills will still be relevant in your future career?
Q_PROF_001_005_v2,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How confident are you that you can adapt to future job roles in your field?
Q_PROF_001_006_v2,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How anxious do you feel about becoming outdated in your career?
Q_PROF_001_007_v2,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do you worry that your skills may not match future industry needs?
Q_PROF_001_008_v2,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How much does future career uncertainty affect your motivation to learn new skills?
Q_PROF_001_009_v2,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How often do you feel behind in terms of industry-relevant knowledge?
Q_PROF_001_025_v2,PROF_001,COMPETENCY_DEVELOPMENT,75,41,100,90,65,100,53,How hopeful are you that your skills will remain valuable in the future job market?
Q_PLAC_001_021,PLAC_001,EMPLOYABILITY,75,41,100,90,65,100,53,How ready do you feel to face rejection and still continue applying?
Q_PLAC_001_022,PLAC_001,EMPLOYABILITY,75,41,100,90,65,100,53,How willing are you to participate in mock interviews regularly?
Q_PLAC_001_025,PLAC_001,EMPLOYABILITY,75,41,100,90,65,100,53,How hopeful are you that you will succeed in placements despite current challenges?
Q_PAS_001_007,PAS_001,PERSONAL_VISION,75,41,100,90,65,100,53,How often do you feel mentally exhausted from trying to do well in career and stay balanced at the same time?
Q_LTR_001_001,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How confident are you that your current studies will remain useful in your future career?
Q_LTR_001_002,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How often do you feel what you are learning may become outdated in a few years?
Q_LTR_001_004,LTR_001,LONG_TERM,75,41,100,90,65,100,53,Do you feel your coursework is aligned with real-world job requirements?
Q_LTR_001_005,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How confident are you that your degree will help you stay competitive in the future job market?
Q_LTR_001_006,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How worried are you that your current skills may become irrelevant over time?
Q_LTR_001_007,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How often do you question whether your current education will help in your career?
Q_LTR_001_021,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How ready are you to continuously update your skills throughout your career?
Q_LTR_001_023,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How strongly do you believe lifelong learning is necessary for your field?
Q_LTR_001_024,LTR_001,LONG_TERM,75,41,100,90,65,100,53,How likely are you to invest time in learning emerging industry skills?
Q_ORGRES_001_023_v2,ORGRES_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How strongly do you believe uncertainty in organizations is a normal part of professional growth and should be handled calmly?
Q_JOB_001_008_v3,JOB_001,EMPLOYABILITY,75,41,100,90,65,100,53,How often do you feel pressured by expectations of getting placed?
Q_JOB_001_009_v3,JOB_001,EMPLOYABILITY,75,41,100,90,65,100,53,How often do you feel overwhelmed thinking about your career future?
Q_RECOV_001_001_v2,RECOV_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How often do you feel torn between being productive and needing rest?
Q_RECOV_001_005_v2,RECOV_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How difficult is it for you to take breaks without worrying about falling behind?
Q_RECOV_001_008_v2,RECOV_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,Do you feel pressured by others to always stay productive?
Q_RECOV_001_011_v2,RECOV_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How often do you feel mentally foggy due to overworking?
Q_RECOV_001_019_v2,RECOV_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,Do you feel mentally allowed to rest without earning it?
Q_RECOV_001_020_v2,RECOV_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How often does burnout affect your focus and performance?
Q_RECOV_001_021_v2,RECOV_001,EMOTIONAL_RECOVERY,75,41,100,90,65,100,53,How ready are you to create a balanced daily routine with rest included?
Q_AVAIL_001_002,AVAIL_001,SOCIAL_EMOTIONAL,75,41,100,90,65,100,53,How often does being continuously available to others leave you emotionally drained?
Q_INTERVIEW_001_006,INTERVIEW_001,EMPLOYABILITY,76,78,100,90,35,100,53,How stressful does the thought of technical interviews feel these days?
Q_TRANS_001_006,TRANS_001,CAREER_GROWTH,76,78,100,90,35,100,53,How stressful does the thought of entering professional life feel these days?
Q_PREP_001_006,PREP_001,STRATEGIC_PREPARATION,76,92,100,90,20,100,53,How stressful does it feel to compete in environments that require constant long-term preparation?
Q_TIMEALLOC_001_010,TIMEALLOC_001,DISCIPLINE_HABITS,76,60,100,100,20,100,75,"Compared to last year, how much more difficult does managing exam time feel now?"
Q_MOCKCONF_001_006_v2,MOCKCONF_001,EMPLOYABILITY,76,92,100,90,20,100,53,How stressful do low mock rank phases feel emotionally?
Q_FAILURE_001_003,FAILURE_001,EMOTIONAL_RECOVERY,76,41,100,75,85,100,53,Do you sometimes feel emotionally overwhelmed when things do not go as planned?
Q_ENTERPRISE_001_006_v2,ENTERPRISE_001,WORKPLACE_ADAPTATION,76,92,100,90,20,100,53,How emotionally draining does it feel to continuously balance enterprise growth expectations and personal stability?
Q_BUR_001_015,BUR_001,EMOTIONAL_REGULATION,76,41,100,82,65,100,68,How often do you feel that you cannot keep up with your responsibilities?
Q_COMP_001_017,COMP_001,COMPETENCY_DEVELOPMENT,76,41,100,90,55,100,68,How often do you remind yourself of your own progress instead of comparing with others?
Q_LCQ_001_006,LCQ_001,LEARNING_QUALITY,76,92,100,90,20,100,53,How stressful does it feel to ensure all students receive the same quality of learning across different classrooms?
Q_LEARN_001_024_v2,LEARN_001,LEARNING_ADAPTABILITY,76,41,100,75,85,100,53,How likely are you to ask doubts in class when you dont understand something?
Q_PARENT_001_010,PARENT_001,ADJUSTMENT_COPING,76,60,100,100,20,100,75,"Compared to earlier, how difficult has it become to study freely without worrying about parental expectations?"
Q_COMPARE_001_011_v3,COMPARE_001,SOCIAL_EMOTIONAL,76,41,100,90,55,100,68,How often do you check others progress to evaluate your own success?
Q_COMPARE_001_017_v3,COMPARE_001,SOCIAL_EMOTIONAL,76,41,100,90,55,100,68,How often do you consciously avoid comparing yourself with others?
