question_id,concern_id,bridge_tag,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,composite,question_text
Q_BURNOUT_001_006,BURNOUT_001,EMOTIONAL_REGULATION,41,100,90,80,100,53,77,How strongly has placement pressure affected your peace of mind recently?
Q_BURNOUT_001_007,BURNOUT_001,EMOTIONAL_REGULATION,41,100,90,85,100,53,78,How often do you feel mentally tired even before starting placement preparation for the day?
Q_BURNOUT_001_008,BURNOUT_001,EMOTIONAL_REGULATION,66,100,90,65,100,53,79,How much has emotional exhaustion reduced your motivation to prepare consistently?
Q_BURNOUT_001_009,BURNOUT_001,EMOTIONAL_REGULATION,84,100,90,85,100,53,85,How strongly do family expectations increase your stress during placements?
Q_BURNOUT_001_010,BURNOUT_001,EMOTIONAL_REGULATION,66,100,100,85,100,53,84,"Compared to earlier semesters, how emotionally drained do you feel now during placement season?"
Q_BURNOUT_001_011,BURNOUT_001,EMOTIONAL_REGULATION,41,100,90,65,100,80,79,How often do you avoid placement-related tasks because you already feel emotionally tired?
Q_BURNOUT_001_012,BURNOUT_001,EMOTIONAL_REGULATION,66,100,90,65,100,68,82,How often do you start preparing seriously but quickly lose emotional energy?
Q_BURNOUT_001_013,BURNOUT_001,EMOTIONAL_REGULATION,66,100,100,85,100,68,87,"During interviews or tests, how often does stress affect your performance confidence?"
Q_BURNOUT_001_014,BURNOUT_001,EMOTIONAL_REGULATION,66,100,90,85,100,68,85,How likely are you to isolate yourself emotionally during placement stress?
Q_BURNOUT_001_015,BURNOUT_001,EMOTIONAL_REGULATION,41,100,100,85,100,68,82,"Even after taking breaks, how often do you still feel emotionally exhausted?"
Q_BURNOUT_001_016,BURNOUT_001,EMOTIONAL_REGULATION,41,100,100,85,100,68,82,"When placement stress increases, how effectively are you able to calm yourself?"
Q_BURNOUT_001_017,BURNOUT_001,EMOTIONAL_REGULATION,41,100,90,65,100,68,77,How often do you openly share your placement stress with someone you trust?
Q_BURNOUT_001_018,BURNOUT_001,EMOTIONAL_REGULATION,41,100,90,65,100,68,77,Some students distract themselves to avoid placement stress. How true is this for you?
Q_BURNOUT_001_019,BURNOUT_001,EMOTIONAL_REGULATION,41,100,100,85,100,80,84,"After talking to someone about placement worries, how emotionally lighter do you usually feel?"
Q_BURNOUT_001_020,BURNOUT_001,EMOTIONAL_REGULATION,66,100,100,85,100,68,87,"Even if placements are stressful now, how confident are you that you can emotionally handle the process?"
Q_BURNOUT_001_021,BURNOUT_001,EMOTIONAL_REGULATION,98,100,90,85,100,53,88,How ready are you to actively work on improving your emotional balance during placements?
Q_BURNOUT_001_022,BURNOUT_001,EMOTIONAL_REGULATION,66,100,100,85,100,53,84,"If emotional support or guidance was available, how willing would you be to use it?"
Q_BURNOUT_001_023,BURNOUT_001,EMOTIONAL_REGULATION,84,100,90,65,100,53,82,How strongly do you believe emotional burnout can improve with better habits and support?
Q_BURNOUT_001_024,BURNOUT_001,EMOTIONAL_REGULATION,66,100,100,85,100,53,84,"If you received one practical emotional wellness step today, how likely are you to follow it consistently?"
Q_BURNOUT_001_025,BURNOUT_001,EMOTIONAL_REGULATION,66,100,85,85,100,53,82,"Even during difficult placement phases, how hopeful are you that things can emotionally improve over time?"
Q_WORK_001_001,WORK_001,WORKPLACE_ADAPTATION,66,100,90,55,100,53,77,How confident are you in applying what you learn in college to real workplace situations?
Q_WORK_001_002,WORK_001,WORKPLACE_ADAPTATION,41,100,100,85,100,53,80,"During projects or internships, how often do you struggle to use theoretical concepts practically?"
Q_WORK_001_003,WORK_001,WORKPLACE_ADAPTATION,41,100,100,65,100,53,77,"Compared to your peers, how prepared do you feel to solve real-world work problems?"
Q_WORK_001_004,WORK_001,WORKPLACE_ADAPTATION,41,100,90,65,100,53,75,Do you sometimes feel that scoring well academically may still not prepare you enough for jobs?
Q_WORK_001_005,WORK_001,WORKPLACE_ADAPTATION,41,100,100,85,100,53,80,"If you joined a company tomorrow, how ready would you feel to handle practical responsibilities?"
Q_CSU_001_012,CSU_001,SOCIAL_EMOTIONAL,66,100,90,65,100,68,82,How often do you avoid career-related decisions due to fear of choosing wrongly?
Q_WORK_001_006,WORK_001,WORKPLACE_ADAPTATION,35,100,90,40,100,53,70,How stressful does it feel when companies expect practical experience beyond academics?
Q_WORK_001_007,WORK_001,WORKPLACE_ADAPTATION,41,100,90,65,100,53,75,How often do doubts about your practical abilities reduce your confidence?
Q_WORK_001_008,WORK_001,WORKPLACE_ADAPTATION,41,100,90,65,100,53,75,How much has confusion about practical expectations reduced your motivation to learn?
Q_WORK_001_009,WORK_001,WORKPLACE_ADAPTATION,41,100,90,65,100,53,75,How strongly do placement discussions make you feel academically prepared but practically unready?
Q_WORK_001_010,WORK_001,WORKPLACE_ADAPTATION,41,100,100,65,100,53,77,"Compared to last year, how much more aware are you of the gap between academics and industry expectations?"
Q_WORK_001_011,WORK_001,WORKPLACE_ADAPTATION,41,100,90,65,100,80,79,How often do you avoid practical tasks because you fear making mistakes?
Q_WORK_001_012,WORK_001,WORKPLACE_ADAPTATION,66,100,90,65,100,68,82,How often do you focus more on marks than on gaining practical understanding?
Q_WORK_001_013,WORK_001,WORKPLACE_ADAPTATION,41,100,100,85,100,68,82,"During practical projects, how often do you feel unsure about how to begin applying concepts?"
Q_WORK_001_014,WORK_001,WORKPLACE_ADAPTATION,41,100,90,85,100,80,83,How likely are you to rely heavily on others during practical assignments because you lack confidence?
Q_WORK_001_015,WORK_001,WORKPLACE_ADAPTATION,41,100,100,85,100,68,82,"After completing practical tasks, how often do you feel your contribution was not valuable enough?"
Q_WORK_001_016,WORK_001,WORKPLACE_ADAPTATION,66,100,100,85,100,68,87,"When you realize you lack practical understanding, how effectively do you try to improve it?"
Q_WORK_001_017,WORK_001,WORKPLACE_ADAPTATION,41,100,100,65,100,68,79,"How often do you seek hands-on experiences like projects, workshops, or internships to improve practical learning?"
Q_WORK_001_018,WORK_001,WORKPLACE_ADAPTATION,41,100,90,65,100,80,79,Some students avoid real-world practice because it feels uncomfortable. How true is this for you?
Q_WORK_001_019,WORK_001,WORKPLACE_ADAPTATION,41,100,100,85,100,68,82,"After successfully solving a practical problem, how motivated do you feel to continue improving?"
Q_WORK_001_020,WORK_001,WORKPLACE_ADAPTATION,41,100,100,85,100,68,82,"Even if you feel practically inexperienced now, how confident are you that you can adapt with exposure and effort?"
Q_BUR_001_018,BUR_001,EMOTIONAL_REGULATION,41,100,90,65,100,68,77,How often do you ignore signs of fatigue and continue pushing yourself?
Q_WORK_001_021,WORK_001,WORKPLACE_ADAPTATION,66,100,90,65,100,53,79,How ready are you to actively focus on gaining practical workplace skills alongside academics?
Q_WORK_001_022,WORK_001,WORKPLACE_ADAPTATION,66,100,100,85,100,53,84,"If proper guidance was available, how willing would you be to improve your workplace readiness step by step?"
Q_WORK_001_023,WORK_001,WORKPLACE_ADAPTATION,66,100,90,65,100,53,79,How strongly do you believe practical workplace skills can be developed with consistent effort?
Q_WORK_001_024,WORK_001,WORKPLACE_ADAPTATION,41,100,100,85,100,53,80,"If you received one practical industry task today, how likely are you to attempt it seriously?"
Q_WORK_001_025,WORK_001,WORKPLACE_ADAPTATION,66,100,100,85,100,53,84,"Even if you feel unprepared now, how hopeful are you that you can eventually become workplace-ready?"
Q_TRANS_001_001,TRANS_001,CAREER_GROWTH,84,100,100,85,100,53,87,"When you think about entering professional life, how prepared do you genuinely feel overall?"
Q_TRANS_001_002,TRANS_001,CAREER_GROWTH,41,100,90,65,100,53,75,How often do you feel unsure about handling real workplace responsibilities independently?
Q_TRANS_001_003,TRANS_001,CAREER_GROWTH,66,100,100,65,100,53,81,"Compared to others around you, how ready do you feel for adult professional responsibilities?"
Q_TRANS_001_004,TRANS_001,CAREER_GROWTH,66,100,90,65,100,53,79,Do you sometimes feel that college life has not fully prepared you for real-world challenges?
Q_TRANS_001_005,TRANS_001,CAREER_GROWTH,41,100,100,85,100,53,80,"If you started a full-time job tomorrow, how mentally prepared would you feel?"
Q_TRANS_001_006,TRANS_001,CAREER_GROWTH,78,100,90,35,100,53,76,How stressful does the thought of entering professional life feel these days?
Q_TRANS_001_007,TRANS_001,CAREER_GROWTH,66,100,90,65,100,53,79,How often do worries about the future affect your confidence in daily life?
Q_TRANS_001_008,TRANS_001,CAREER_GROWTH,84,100,90,80,100,53,85,How much has uncertainty about professional life reduced your motivation recently?
Q_TRANS_001_009,TRANS_001,CAREER_GROWTH,78,100,90,20,100,53,74,How strongly do family or societal expectations make professional life feel overwhelming?
Q_TRANS_001_010,TRANS_001,CAREER_GROWTH,41,100,100,65,100,53,77,"Compared to last year, how much more uncertain do you feel about managing adult responsibilities?"
Q_TRANS_001_011,TRANS_001,CAREER_GROWTH,41,100,90,65,100,80,79,How often do you delay preparing for the future because the process feels overwhelming?
Q_TRANS_001_013,TRANS_001,CAREER_GROWTH,66,100,100,85,100,68,87,"During career or future-related discussions, how confident do you feel expressing your thoughts?"
Q_TRANS_001_014,TRANS_001,CAREER_GROWTH,66,100,90,65,100,68,82,How likely are you to depend heavily on others for major life decisions right now?
Q_TRANS_001_015,TRANS_001,CAREER_GROWTH,41,100,100,85,100,68,82,"After thinking about your future, how often do you end up feeling mentally exhausted?"
Q_TRANS_001_016,TRANS_001,CAREER_GROWTH,41,100,100,85,100,68,82,"When uncertainty about the future increases, how effectively can you calm yourself and think clearly?"
Q_TRANS_001_017,TRANS_001,CAREER_GROWTH,84,100,90,65,100,68,85,How often do you seek guidance or mentorship regarding professional and life decisions?
Q_TRANS_001_018,TRANS_001,CAREER_GROWTH,41,100,90,65,100,68,77,Some people distract themselves instead of preparing for future responsibilities. How true is this for you?
Q_TRANS_001_019,TRANS_001,CAREER_GROWTH,41,100,100,85,100,80,84,"After discussing your future concerns with someone supportive, how relieved do you usually feel?"
Q_TRANS_001_020,TRANS_001,CAREER_GROWTH,84,100,85,85,100,68,87,"Even if things feel uncertain now, how confident are you that you can adapt to professional life over time?"
Q_TRANS_001_021,TRANS_001,CAREER_GROWTH,84,100,90,65,100,53,82,How ready are you to actively work on becoming more prepared for professional life?
Q_TRANS_001_022,TRANS_001,CAREER_GROWTH,84,100,100,85,100,53,87,"If proper guidance was available, how willing would you be to improve your overall life readiness step by step?"
Q_TRANS_001_023,TRANS_001,CAREER_GROWTH,66,100,90,65,100,53,79,How strongly do you believe professional maturity develops through experience and effort?
Q_TRANS_001_024,TRANS_001,CAREER_GROWTH,66,100,100,85,100,53,84,"If you received one practical step today to improve future readiness, how likely are you to follow through?"
Q_TRANS_001_025,TRANS_001,CAREER_GROWTH,84,100,100,85,100,53,87,"Even if the future feels uncertain now, how hopeful are you that you will eventually manage professional life successfully?"
Q_PREP_001_001,PREP_001,STRATEGIC_PREPARATION,98,100,100,85,100,53,89,"When preparing for long-term goals like placements or competitive exams, how consistent do you feel overall?"
Q_PREP_001_002,PREP_001,STRATEGIC_PREPARATION,66,100,90,85,100,53,82,How often do you start preparation seriously but struggle to continue after a few weeks?
Q_PREP_001_003,PREP_001,STRATEGIC_PREPARATION,66,100,100,65,100,53,81,"Compared to your peers, how disciplined do you feel in maintaining regular preparation routines?"
Q_PREP_001_004,PREP_001,STRATEGIC_PREPARATION,84,100,90,85,100,53,85,Do long preparation journeys sometimes make you feel mentally exhausted before seeing results?
Q_PREP_001_005,PREP_001,STRATEGIC_PREPARATION,41,100,100,85,100,53,80,"If you had to prepare consistently for the next six months, how confident are you that you could maintain momentum?"
Q_PREP_001_006,PREP_001,STRATEGIC_PREPARATION,92,100,90,20,100,53,76,How stressful does it feel to compete in environments that require constant long-term preparation?
Q_PREP_001_007,PREP_001,STRATEGIC_PREPARATION,84,100,90,65,100,53,82,How often do preparation setbacks reduce your confidence to continue?
Q_PREP_001_008,PREP_001,STRATEGIC_PREPARATION,66,100,90,80,100,53,82,How much has burnout or tiredness reduced your preparation consistency recently?
Q_PREP_001_009,PREP_001,STRATEGIC_PREPARATION,41,100,90,65,100,53,75,How strongly do comparisons with highly consistent people affect your motivation?
Q_PREP_001_010,PREP_001,STRATEGIC_PREPARATION,35,100,100,20,100,53,68,"Compared to last year, how much more difficult does staying consistent feel now?"
Q_PREP_001_011,PREP_001,STRATEGIC_PREPARATION,66,100,90,85,100,68,85,How often do you postpone preparation sessions even when you know they are important?
Q_PREP_001_012,PREP_001,STRATEGIC_PREPARATION,66,100,90,65,100,68,82,How often do you create preparation plans but fail to follow them consistently?
Q_PREP_001_013,PREP_001,STRATEGIC_PREPARATION,84,100,100,85,100,68,90,"During long preparation periods, how often do you lose focus or direction?"
Q_PREP_001_014,PREP_001,STRATEGIC_PREPARATION,41,100,90,85,100,68,81,How likely are you to stop preparing after facing repeated failures or low scores?
Q_PREP_001_015,PREP_001,STRATEGIC_PREPARATION,66,100,100,85,100,68,87,"After missing your preparation goals, how often do you feel guilty or disappointed in yourself?"
Q_PREP_001_016,PREP_001,STRATEGIC_PREPARATION,41,100,100,85,100,68,82,"When motivation drops, how effectively can you regain focus and continue preparing?"
Q_PREP_001_017,PREP_001,STRATEGIC_PREPARATION,41,100,100,65,100,68,79,"How often do you seek support, accountability, or mentorship to stay consistent?"
Q_PREP_001_018,PREP_001,STRATEGIC_PREPARATION,66,100,90,65,100,68,82,Some people distract themselves instead of staying committed to preparation. How true is this for you?
Q_PREP_001_019,PREP_001,STRATEGIC_PREPARATION,41,100,100,85,100,80,84,"After completing a productive study session, how motivated do you usually feel to continue?"
Q_PREP_001_020,PREP_001,STRATEGIC_PREPARATION,41,100,100,85,100,68,82,"Even if consistency feels difficult now, how confident are you that you can improve over time?"
Q_PREP_001_021,PREP_001,STRATEGIC_PREPARATION,98,100,90,65,100,53,84,How ready are you to build healthier routines for long-term preparation success?
