concern_id,concern_name,canonical_type,archetype_key,assignment_score,token_matches,assignment_method,grounding_source,governed
CONCERN_ADJ_1749,Discipline,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_1758,Excessive Validation Seeking,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_ADJ_1794,Fear of Teachers,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_ADJ_1810,Accountability,Problem,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_ADJ_1815,Emotional Effects of Divorce,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_ADJ_1848,Peer Success,Outcome,social_connection_belonging,0.28,1,signature,name_only,false
CONCERN_ADJ_1868,Reduced Attention During Online Classes,Problem,focus_attention,0.28,1,signature,propagated,false
CONCERN_ADJ_1991,Learning Persistence,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_210,Non-Traditional Career Paths,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_ADJ_2110,Adaptability to New Teachers,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_ADJ_2216,Supporting Students with Weak Subject Integration Skills,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_2222,Handling Students with Weak Learning Ownership,Capability,motivation_drive,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_2230,Managing Students with Weak Self-Learning Habits,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_2301,Building a Balanced Academic & Emotional Classroom Ecosystem,Capability,academic_achievement,0.7,2,signature+behavior,direct_cpb,false
CONCERN_ADJ_2320,Emotional Recovery After Peer Rejection,Problem,resilience_recovery,0.4,2,signature,name_only,false
CONCERN_ADJ_2327,Child Avoiding Difficult Subjects Repeatedly,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_ADJ_2369,Emotional Instability Due to Family Expectations,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_ADJ_2370,Coping Capacity During Academic Overload,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_ADJ_2371,Students Becoming Emotionally Withdrawn,Problem,social_connection_belonging,0.28,1,signature,name_only,false
CONCERN_ADJ_2372,Emotional Regulation in Peer Interactions,Capability,social_connection_belonging,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_250,Understanding of Career Competitiveness Levels,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_392,Managing Professional Responsibilities,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_404,Asking Questions at Work,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_ADJ_428,Understanding of Workplace Productivity Standards,Capability,career_professional_growth,0.4,2,signature,direct_cpb,false
CONCERN_ADJ_442,Build Long-Term Career Stability Early,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_5,Career Direction Clarity,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ADJ_56,Workplace Problem Prioritization Skills,Capability,time_self_discipline,0.28,1,signature,direct_cpb,false
CONCERN_ALT_1570,define personal career values,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_ANA_1713,Logical Sequencing Ability,Problem,critical_reflective_thinking,0.28,1,signature,name_only,false
CONCERN_ANA_1719,Verbal Reasoning Skills,Capability,critical_reflective_thinking,0.28,1,signature,name_only,false
CONCERN_ANA_1720,Understanding Abstract Concepts,Capability,learning_comprehension,0.4,2,signature,propagated,false
CONCERN_ASP_1505,emotional self-awareness,Capability,emotional_regulation,0.58,1,signature+behavior,direct_cpb,false
CONCERN_ASP_1575,balancing passion and financial security,Capability,negotiation_advocacy,0.28,1,signature,direct_cpb,false
CONCERN_ASS_1272,Measure Student Participation Equity,Capability,collaboration_teamwork,0.28,1,signature,direct_cpb,false
CONCERN_ATT_1608,differentiating interest from competency,Capability,motivation_drive,0.28,1,signature,name_only,false
CONCERN_BEH_1293,Identifying Students with Hidden Learning Gaps,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_BEH_1449,emotional control during feedback,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_BEH_1457,Excessive dependency on parental supervision,Trait,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_BEH_1465,initiative in academic and extracurricular tasks,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_BEH_1512,Fear of failure preventing self-exploration,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_BEH_1534,clarity about intrinsic motivations,Capability,motivation_drive,0.28,1,signature,direct_cpb,false
CONCERN_BEH_1634,distinguish effort from effectiveness,Capability,motivation_drive,0.28,1,signature,direct_cpb,false
CONCERN_CAP_1422,Fear of taking responsibility,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_1005,Emotional Fatigue from Continuous Rejections,Outcome,emotional_regulation,0.58,1,signature+behavior,propagated,false
CONCERN_CAR_1017,Confidence During Skill Assessment Processes,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1041,Emotional Recovery After Failed Career Transitions,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_CAR_1056,Translating Professional Maturity Across Industries,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_CAR_1065,Emotional Stress During Performance Evaluations,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_1085,Cognitive Overload During Multitasking,Behavior,focus_attention,0.28,1,signature,name_only,false
CONCERN_CAR_1110,Build Sustainable Workplace Habits,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1115,Emotional Exhaustion from Workplace Uncertainty,Outcome,emotional_regulation,0.4,2,signature,name_only,false
CONCERN_CAR_1125,Motivation During Repetitive Corporate Cycles,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_CAR_1130,Navigating Complex Team Dynamics,Capability,collaboration_teamwork,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1141,Emotional Stress from Unclear Expectations,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_1148,Build Strategic Influence Without Formal Authority,Capability,leadership_influence,0.7667,3,signature+behavior,direct_cpb,false
CONCERN_CAR_1319,Detecting Communication Readiness for Interviews,Outcome,communication_expression,0.28,1,signature,name_only,false
CONCERN_CAR_1327,Detecting Student Motivation Collapse After Rejections,Outcome,motivation_drive,0.28,1,signature,name_only,false
CONCERN_CAR_1329,Leadership and Teamwork Readiness,Outcome,leadership_influence,0.28,1,signature,name_only,false
CONCERN_CAR_1333,Tracking Longitudinal Employability Growth,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_CAR_1346,"Holistic Integration of Employability, Emotional Stability, Career Direction, and Workplace Readiness",Outcome,career_professional_growth,0.4667,3,signature,name_only,false
CONCERN_CAR_1362,Excessive parental pressure affecting learning,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_1378,Choosing streams based on parental pressure,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_1379,understanding of emerging careers,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_CAR_1381,Confusion between passion and employability,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_CAR_1382,Unrealistic salary expectations from careers,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_CAR_1383,awareness about skill requirements,Capability,identity_self_awareness,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1384,Fear of choosing the wrong career,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_1390,Students preparing for oversaturated career paths,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_CAR_1392,communication impacting career opportunities,Capability,career_professional_growth,0.7,2,signature+behavior,direct_cpb,false
CONCERN_CAR_1394,networking and mentorship access,Problem,networking_relationships,0.4,2,signature,name_only,false
CONCERN_CAR_1397,resilience after career setbacks,Trait,resilience_recovery,0.4,2,signature,name_only,false
CONCERN_CAR_1398,balancing passion and financial stability,Capability,career_professional_growth,0.28,1,signature,direct_cpb,false
CONCERN_CAR_1399,awareness about vocational careers,Capability,identity_self_awareness,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1403,understanding of entrepreneurship pathways,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_CAR_1405,Excessive dependency on marks for self-worth,Trait,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_CAR_1406,Students graduating without clear career action plans,Capability,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_CAR_15,Academic Backlogs,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_CAR_1558,Choosing careers based only on salary expectations,Problem,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_CAR_1561,Fear of making irreversible career decisions,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_1566,awareness about emerging career possibilities,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1567,connecting personality with career fit,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_CAR_1569,confidence in pursuing creative careers,Capability,confidence_self_efficacy,0.7,2,signature+behavior,direct_cpb,false
CONCERN_CAR_1571,Confusion after poor academic performance,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_CAR_1576,confidence after repeated failures,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_CAR_1577,Feeling lost despite academic success,Outcome,academic_achievement,0.28,1,signature,name_only,false
CONCERN_CAR_1579,self-discipline impacting career goals,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1580,Feeling disconnected from chosen academic path,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_CAR_1583,clarity about personal work style preferences,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_1587,awareness about personal learning style,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_202,Stream Selection Decisions,Problem,decision_judgment,0.28,1,signature,name_only,false
CONCERN_CAR_205,Fear of Choosing the Wrong Career,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_208,Awareness of Career Requirements and Eligibility,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_209,Family Pressure in Career Decisions,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_212,Career Decision-Making Confidence,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_217,Anxiety About Future Stability,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_CAR_222,Awareness of Career Growth Pathways,Capability,career_professional_growth,0.7,2,signature+behavior,direct_cpb,false
CONCERN_CAR_228,Career Curiosity Beyond Academic Scores,Trait,academic_achievement,0.4,2,signature,name_only,false
CONCERN_CAR_233,Aligning Academic Subjects with Career Goals,Problem,academic_achievement,0.4,2,signature,name_only,false
CONCERN_CAR_235,Social Comparison in Career Choices,Behavior,expectations_pressure,0.28,1,signature,name_only,false
CONCERN_CAR_244,Understanding of Industry Expectations,Capability,expectations_pressure,0.4,2,signature,direct_cpb,false
CONCERN_CAR_248,Evaluate Long-Term Career Satisfaction,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_251,Building Confidence After Career Decision Mistakes,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_253,Uncertainty About Future Income Stability,Problem,adaptability_change,0.28,1,signature,name_only,false
CONCERN_CAR_256,Build Career Confidence After Academic Struggles,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_CAR_259,Building Consistent Motivation Toward Career Goals,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_26,Adaptability During Internships,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_CAR_275,Skill Progress Effectively,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_CAR_285,Building Learning Discipline Without External Pressure,Problem,time_self_discipline,0.58,1,signature+behavior,propagated,false
CONCERN_CAR_32,Ownership of Skill Development,Capability,motivation_drive,0.58,1,signature+behavior,propagated,false
CONCERN_CAR_358,Emotional Independence During Skill Evaluation,Capability,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_CAR_365,Placement Rejection Emotionally,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_CAR_368,Time Management During Placement Preparation,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_374,Networking Confidence During Career Events,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_380,Workplace Collaboration,Capability,collaboration_teamwork,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_382,Handle Workplace Feedback Professionally,Capability,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_CAR_386,Present Skills During Interviews,Capability,communication_expression,0.28,1,signature,direct_cpb,false
CONCERN_CAR_39,Building Leadership Confidence in Campus Activities,Capability,leadership_influence,0.58,1,signature+behavior,direct_cpb,false
CONCERN_CAR_390,Workplace Networking,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_CAR_403,Workplace Ambiguity During Initial Roles,Problem,adaptability_change,0.28,1,signature,name_only,false
CONCERN_CAR_41,Peer Comparison in College,Behavior,expectations_pressure,0.28,1,signature,name_only,false
