concern_id,behavior_statement,observability,human_realism,distinctiveness,actionability,total,accepted
CONCERN_ACA_1998,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_ACA_1998,misses {task} deadlines,5,5,4,5,19,true
CONCERN_ACA_1998,underestimates how long {task} will take,5,5,4,5,19,true
CONCERN_ACA_1998,starts {task} at the last minute,5,5,4,5,19,true
CONCERN_ACA_2006,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2006,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2006,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2006,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2014,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_ACA_2014,struggles to put ideas into writing,5,5,4,5,19,true
CONCERN_ACA_2014,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2016,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_ACA_2016,accepts the first idea without checking it,5,5,4,5,19,true
CONCERN_ACA_2016,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2021,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_ACA_2021,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_ACA_2021,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_ACA_203,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_203,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_203,misreads instructions for {task},5,5,4,5,19,true
CONCERN_ACA_203,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_ACA_2031,loses focus within minutes of starting {task},5,5,4,5,19,true
CONCERN_ACA_2031,switches between tasks without finishing any,5,5,4,5,19,true
CONCERN_ACA_2031,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_ACA_2031,skips planned study sessions,5,5,4,5,19,true
CONCERN_ACA_2033,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2033,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2033,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_ACA_2035,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2035,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2035,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2045,struggles to decide what to do first,5,5,4,5,19,true
CONCERN_ACA_2045,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_ACA_2045,skips planned study sessions,5,5,4,5,19,true
CONCERN_ACA_2051,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2051,struggles to decide what to do first,5,5,4,5,19,true
CONCERN_ACA_2051,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2058,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2058,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2058,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_ACA_2058,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2062,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_ACA_2062,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2062,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2065,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2065,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2065,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_ACA_2067,misreads instructions for {task},5,5,4,5,19,true
CONCERN_ACA_2067,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2067,gets stuck when {task} is unfamiliar,3,2,2,3,10,false
CONCERN_ACA_207,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_207,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_207,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_ACA_2081,loses focus within minutes of starting {task},5,5,4,5,19,true
CONCERN_ACA_2081,switches between tasks without finishing any,5,5,4,5,19,true
CONCERN_ACA_2081,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2082,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2082,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2082,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2122,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_ACA_2122,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_ACA_2122,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2129,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2129,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2129,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_ACA_2132,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_ACA_2132,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_ACA_2132,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_ACA_2147,struggles to fit into the culture at {setting},5,5,4,5,19,true
CONCERN_ACA_2147,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2147,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2147,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_215,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_ACA_215,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_ACA_215,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_ACA_2156,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_ACA_2156,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_ACA_2156,skips planned study sessions,5,5,4,5,19,true
CONCERN_ACA_2160,struggles to fit into the culture at {setting},5,5,4,5,19,true
CONCERN_ACA_2160,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2160,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2160,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2178,misreads instructions for {task},5,5,4,5,19,true
CONCERN_ACA_2178,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2178,gets stuck when {task} is unfamiliar,3,2,2,3,10,false
CONCERN_ACA_2185,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_ACA_2185,accepts the first idea without checking it,5,5,4,5,19,true
CONCERN_ACA_2185,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2192,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_ACA_2192,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2192,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2199,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2199,struggles to decide what to do first,5,5,4,5,19,true
CONCERN_ACA_2199,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2202,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_ACA_2202,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2202,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2210,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2210,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2210,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_ACA_2211,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2211,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2211,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_ACA_2240,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2240,struggles to decide what to do first,5,5,4,5,19,true
CONCERN_ACA_2240,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_ACA_2245,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2245,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_ACA_2245,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_ACA_2246,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_ACA_2246,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2246,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2246,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2271,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_ACA_2271,accepts the first idea without checking it,5,5,4,5,19,true
CONCERN_ACA_2271,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2293,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_ACA_2293,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_ACA_2293,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_ACA_2298,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2298,stays silent during group work with {peers},5,5,4,5,19,true
CONCERN_ACA_2298,avoids speaking up in {setting},5,5,4,5,19,true
CONCERN_ACA_2298,"gives very short, vague answers",5,5,4,5,19,true
CONCERN_ACA_2308,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2308,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2308,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_ACA_2309,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2309,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2309,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_231,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_231,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_231,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_ACA_231,freezes when the path forward is unclear,5,5,4,5,19,true
CONCERN_ACA_2310,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2310,works on tasks misaligned with their goals,5,5,4,5,19,true
CONCERN_ACA_2310,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2311,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2311,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2311,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_ACA_2324,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2324,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_ACA_2324,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2325,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2325,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2325,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2331,freezes when the path forward is unclear,5,5,4,5,19,true
CONCERN_ACA_2331,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2331,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2338,misreads instructions for {task},5,5,4,5,19,true
CONCERN_ACA_2338,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2338,gets stuck when {task} is unfamiliar,3,2,2,3,10,false
CONCERN_ACA_2339,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2339,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2339,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_ACA_234,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_234,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_234,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_ACA_2340,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_ACA_2340,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_ACA_2340,gets stuck when {task} is unfamiliar,3,2,2,3,10,false
CONCERN_ACA_2341,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2341,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_ACA_2341,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2342,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2342,forgets material learned for {evaluation},5,5,4,5,19,true
CONCERN_ACA_2342,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2342,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2342,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2343,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2343,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2343,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_ACA_2343,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2344,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_ACA_2344,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2344,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2345,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2345,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2345,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2346,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2346,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2346,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_ACA_2347,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2347,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2347,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_ACA_242,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_242,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_242,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_ACA_2423,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2423,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2423,works without a clear plan for {task},5,5,4,5,19,true
CONCERN_ACA_2423,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2424,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2424,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_2424,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_ACA_2424,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_ACA_2424,blames others when {task} goes wrong,5,5,4,5,19,true
CONCERN_ACA_2425,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_2425,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_2425,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_ACA_2426,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_ACA_2426,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2426,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2427,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2427,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2427,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_ACA_2428,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_2428,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_2428,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_ACA_2429,works without a clear plan for {task},5,5,4,5,19,true
CONCERN_ACA_2429,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2429,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2430,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_2430,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_2430,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_ACA_2431,gives up after the first mistake,5,5,4,5,19,true
CONCERN_ACA_2431,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2431,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_ACA_2432,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_2432,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_2432,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_ACA_2433,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2433,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2433,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_ACA_2434,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_ACA_2434,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2434,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_ACA_2435,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2435,shows difficulty with {task},3,2,2,3,10,false
CONCERN_ACA_2435,avoids tasks related to {task},3,2,2,3,10,false
CONCERN_ACA_2436,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_ACA_2436,shows little energy for starting {task},5,5,4,5,19,true
CONCERN_ACA_2436,struggles to organize {task},3,2,2,3,10,false
CONCERN_ACA_2437,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2437,works on tasks misaligned with their goals,5,5,4,5,19,true
CONCERN_ACA_2437,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_2437,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_2437,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_ACA_2438,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_ACA_2438,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_ACA_2438,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_ACA_2439,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_ACA_2439,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_ACA_2439,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_ACA_2439,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_ACA_2439,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_ACA_2440,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2440,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_ACA_2440,avoids building professional relationships,5,5,4,5,19,true
CONCERN_ACA_2441,avoids the hardest {task},5,5,4,5,19,true
CONCERN_ACA_2441,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_ACA_2441,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_ACA_2442,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_ACA_2442,works without a clear plan for {task},5,5,4,5,19,true
CONCERN_ACA_2442,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_ACA_2443,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_ACA_2443,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_ACA_2443,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_ACA_2444,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_ACA_2444,freezes when a problem has no obvious answer,5,5,4,5,19,true
