concern_id,concern_name,canonical_type,behavior_statement,behavior_category,frame_id,source,quality_total,accepted
CONCERN_ACA_1699,Understanding Science Concepts,Capability,gets stuck when {task} is unfamiliar,Cognitive,generic_Cognitive,generic_fallback,10,false
CONCERN_ACA_1700,Vocabulary Development,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1700,Vocabulary Development,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1700,Vocabulary Development,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1705,Following Complex Instructions,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1705,Following Complex Instructions,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1705,Following Complex Instructions,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1707,Tracking Academic Progress,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_ACA_1707,Tracking Academic Progress,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1707,Tracking Academic Progress,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1708,Maintain Revision Schedules,Capability,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_ACA_1708,Maintain Revision Schedules,Capability,skips planned study sessions,Academic,study_irregular,curated,19,true
CONCERN_ACA_1708,Maintain Revision Schedules,Capability,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1716,Revising Large Syllabus,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1716,Revising Large Syllabus,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1716,Revising Large Syllabus,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1721,Interpretation Skills,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_ACA_1721,Interpretation Skills,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1721,Interpretation Skills,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1722,Linking Concepts Across Subjects,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_ACA_1722,Linking Concepts Across Subjects,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1722,Linking Concepts Across Subjects,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1726,Numerical Fluency,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1726,Numerical Fluency,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1726,Numerical Fluency,Capability,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1727,Solving Word Problems,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1727,Solving Word Problems,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1727,Solving Word Problems,Capability,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1728,Scientific Observation Skills,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_ACA_1728,Scientific Observation Skills,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1728,Scientific Observation Skills,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1731,Academic Pressure,Problem,avoids the hardest {task},Academic,academic_avoid,curated,19,true
CONCERN_ACA_1731,Academic Pressure,Problem,feels overwhelmed by {task},Emotional,stress_overwhelm,curated,19,true
CONCERN_ACA_1731,Academic Pressure,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1734,Fear of Failure,Problem,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_ACA_1734,Fear of Failure,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1734,Fear of Failure,Problem,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1737,Sleep Disruption,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1737,Sleep Disruption,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1737,Sleep Disruption,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_175,Building Confidence in Personal Preparation Style,Capability,doubts their ability to handle {task},Emotional,conf_doubt,curated,19,true
CONCERN_ACA_175,Building Confidence in Personal Preparation Style,Capability,under-prepares for interviews,Career,interview_underprepare,curated,19,true
CONCERN_ACA_175,Building Confidence in Personal Preparation Style,Capability,arrives underprepared for {task},Self-Management,preparation_under,curated,19,true
CONCERN_ACA_175,Building Confidence in Personal Preparation Style,Capability,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_ACA_1761,Homework Avoidance,Behavior,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1761,Homework Avoidance,Behavior,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1761,Homework Avoidance,Behavior,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1763,Exam Panic Attacks,Problem,crams the night before {evaluation},Academic,study_cram,curated,19,true
CONCERN_ACA_1763,Exam Panic Attacks,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1763,Exam Panic Attacks,Problem,avoids tasks related to {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_1767,Dependence on AI Tools,Trait,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1767,Dependence on AI Tools,Trait,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1767,Dependence on AI Tools,Trait,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1768,Problem-Solving Skills,Capability,repeats the same approach despite poor results,Learning,skill_plateau,curated,19,true
CONCERN_ACA_1768,Problem-Solving Skills,Capability,freezes when a problem has no obvious answer,Cognitive,think_stuck,curated,19,true
CONCERN_ACA_1768,Problem-Solving Skills,Capability,has difficulty thinking through {task},Cognitive,generic_Cognitive,generic_fallback,10,false
CONCERN_ACA_1793,Refusal to Attend School,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1793,Refusal to Attend School,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1793,Refusal to Attend School,Problem,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1822,Identity Confusion,Problem,feels unsure of where they fit at {setting},Career,identity_unsure,curated,19,true
CONCERN_ACA_1822,Identity Confusion,Problem,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_ACA_1822,Identity Confusion,Problem,avoids tasks tied to career growth,Career,generic_Career,generic_fallback,10,false
CONCERN_ACA_1823,Fear of the Future,Problem,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_ACA_1823,Fear of the Future,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1823,Fear of the Future,Problem,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1834,Child Following Influencer Culture Blindly,Problem,struggles to fit into the culture at {setting},Career,culture_fit,curated,19,true
CONCERN_ACA_1834,Child Following Influencer Culture Blindly,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1834,Child Following Influencer Culture Blindly,Problem,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1836,Financial Awareness,Capability,rarely notices how their actions affect {peers},Emotional,self_awareness,curated,19,true
CONCERN_ACA_1836,Financial Awareness,Capability,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1836,Financial Awareness,Capability,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1862,Excessive Dependence on Coaching Centers,Trait,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1862,Excessive Dependence on Coaching Centers,Trait,needs prompting to keep up with {task},Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1862,Excessive Dependence on Coaching Centers,Trait,lets {task} slip without follow-through,Self-Management,generic_Self-Management,generic_fallback,10,false
CONCERN_ACA_1863,Fear of Asking Doubts in Class,Problem,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_ACA_1863,Fear of Asking Doubts in Class,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1863,Fear of Asking Doubts in Class,Problem,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1866,Fear of Stage Performances,Problem,avoids challenges for fear of failing,Emotional,fear_avoid,curated,19,true
CONCERN_ACA_1866,Fear of Stage Performances,Problem,shows visible discomfort during {task},Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1866,Fear of Stage Performances,Problem,struggles to stay composed under pressure,Emotional,generic_Emotional,generic_fallback,10,false
CONCERN_ACA_1869,Child Pretending to Study,Problem,skips planned study sessions,Academic,study_irregular,curated,19,true
CONCERN_ACA_1869,Child Pretending to Study,Problem,re-reads notes without testing recall,Academic,study_passive,curated,19,true
CONCERN_ACA_1869,Child Pretending to Study,Problem,shows difficulty with {task},Academic,generic_Academic,generic_fallback,10,false
CONCERN_ACA_188,Emotional Separation Between Identity and Results,Problem,feels unsure of where they fit at {setting},Career,identity_unsure,curated,19,true
CONCERN_ACA_188,Emotional Separation Between Identity and Results,Problem,reacts strongly to small setbacks,Emotional,mood_react,curated,19,true
CONCERN_ACA_188,Emotional Separation Between Identity and Results,Problem,struggles to make progress at {setting},Career,generic_Career,generic_fallback,10,false
CONCERN_ACA_1886,Child Forgetting Instructions Quickly,Problem,struggles to organize {task},Self-Management,generic_Self-Management,generic_fallback,10,false
