Item
1184
Search item…
Add Item
Code	Subdomain	Question	Type	Diff.	Actions
SDI_COG_PROCESSING_037	SDI_COG_PROCESSING	Can you spot a hidden logical flaw in a report instantly?	standard	3	


SDI_COG_PROCESSING_038	SDI_COG_PROCESSING	Can you achieve deep immersion in a task even in a noisy, digital environment?	standard	3	


SDI_COG_PROCESSING_039	SDI_COG_PROCESSING	Do you notice you skim-read articles and miss the main point?	standard	3	


SDI_COG_PROCESSING_040	SDI_COG_PROCESSING	Do you rush through work to "get it over with"?	standard	3	


SDI_COG_PROCESSING_041	SDI_COG_PROCESSING	Do you get distracted by a single word and forget the whole sentence?	standard	3	


SDI_COG_PROCESSING_042	SDI_COG_PROCESSING	Do you break a hard problem down into its smallest parts?	standard	3	


SDI_COG_PROCESSING_043	SDI_COG_PROCESSING	Can you focus on text if there is music with lyrics playing?	standard	3	


SDI_COG_PROCESSING_044	SDI_COG_PROCESSING	Do you "read" a page but forget it immediately?	standard	3	


SDI_COG_PROCESSING_045	SDI_COG_PROCESSING	Can you read a whole book and tell someone every main part?	standard	3	


SDI_COG_PROCESSING_046	SDI_COG_PROCESSING	Can you simulate a science experiment in your mind?	standard	3	


SDI_COG_PROCESSING_047	SDI_COG_PROCESSING	Can you handle 3 digital threads without losing the "prime" goal of your task?	standard	3	


SDI_COG_PROCESSING_048	SDI_COG_PROCESSING	Lose focus if you don't know a word's "meaning"?	standard	3	


SDI_COG_PROCESSING_049	SDI_COG_PROCESSING	Do you ignore small grammar errors to save focus?	standard	3	


SDI_COG_PROCESSING_050	SDI_COG_PROCESSING	Do you have more than 5 tabs open when working on a single task?	standard	3	


SDI_COG_PROCESSING_051	SDI_COG_PROCESSING	Do you think faster than you can write/type?	standard	3	


SDI_COG_PROCESSING_052	SDI_COG_PROCESSING	Do you spot logical inconsistencies in text as fast as you read them?	standard	3	


SDI_COG_PROCESSING_053	SDI_COG_PROCESSING	Do you have to re-read the same sentence 3 times?	standard	3	


SDI_COG_PROCESSING_054	SDI_COG_PROCESSING	Do you notice you have to rewind videos because you looked at your phone?	standard	3	


SDI_COG_PROCESSING_055	SDI_COG_PROCESSING	Do you answer all your messages in one go rather than as they arrive?	standard	3	


SDI_COG_PROCESSING_056	SDI_COG_PROCESSING	Can you debug a complex error while people are shouting nearby?	standard	3	


SDI_COG_PROCESSING_057	SDI_COG_PROCESSING	When a fact doesn't make sense, do you look for the "Why"?	standard	3	


SDI_COG_PROCESSING_058	SDI_COG_PROCESSING	Do you spot "fake news" as soon as you start reading it?	standard	3	


SDI_COG_PROCESSING_059	SDI_COG_PROCESSING	Hard to listen and take notes at the same time?	standard	3	


SDI_COG_PROCESSING_060	SDI_COG_PROCESSING	Do you get confused by multi-part exam questions?	standard	3	


SDI_COG_PROCESSING_061	SDI_COG_PROCESSING	Can you read a 2,000-word article without clicking any side links?	standard	3	


SDI_COG_PROCESSING_062	SDI_COG_PROCESSING	Lose the "thread" of a long mathematical proof?	standard	3	


SDI_COG_PROCESSING_063	SDI_COG_PROCESSING	Do you look for exceptions to a rule while learning?	standard	3	


SDI_COG_PROCESSING_064	SDI_COG_PROCESSING	Struggle with instructions that have more than 3 steps?	standard	3	


SDI_COG_PROCESSING_065	SDI_COG_PROCESSING	Do you double-check a digital fact in a second source to stay sharp?	standard	3	


SDI_COG_PROCESSING_066	SDI_COG_PROCESSING	Struggle to find a specific word in a paragraph?	standard	3	


SDI_COG_PROCESSING_067	SDI_COG_PROCESSING	Do you naturally look for the "cause behind the cause" of every fact?	standard	3	


SDI_COG_PROCESSING_068	SDI_COG_PROCESSING	Do you scroll so fast that you don't even read the words on the screen?	standard	3	


SDI_COG_PROCESSING_069	SDI_COG_PROCESSING	Struggle with maps, diagrams, or spatial orientation?	standard	3	


SDI_COG_PROCESSING_070	SDI_COG_PROCESSING	Can you understand a new theory without needing a single example?	standard	3	


SDI_COG_PROCESSING_071	SDI_COG_PROCESSING	Do you check for typos without being prompted?	standard	3	


SDI_COG_PROCESSING_072	SDI_COG_PROCESSING	Do you notice you remember the colors but not the words on a screen?	standard	3	


SDI_COG_PROCESSING_073	SDI_COG_PROCESSING	Are you better at explaining things than writing them?	standard	3	


SDI_COG_PROCESSING_074	SDI_COG_PROCESSING	Do you notice when an argument doesn't make sense?	standard	3	


SDI_COG_PROCESSING_075	SDI_COG_PROCESSING	Can you read a physical book for 30 minutes without needing a digital hit?	standard	3	


SDI_COG_PROCESSING_076	SDI_COG_PROCESSING	Do you notice that "checking email" while working ruins your deep focus?	standard	3	


SDI_COG_PROCESSING_077	SDI_COG_PROCESSING	Can you follow a teacher who speaks very fast?	standard	3	


SDI_COG_PROCESSING_078	SDI_COG_PROCESSING	When you fail, do you analyze why it happened?	standard	3	


SDI_COG_PROCESSING_079	SDI_COG_PROCESSING	How often do you experience "Flow" (total focus) for over 2 hours?	standard	3	


SDI_COG_PROCESSING_080	SDI_COG_PROCESSING	Do you notice it takes 5+ minutes to "get back into work" after one text?	standard	3	


SDI_COG_PROCESSING_081	SDI_COG_PROCESSING	Do you notice you make more "typos" when you are distracted by a screen?	standard	3	


SDI_COG_PROCESSING_082	SDI_COG_PROCESSING	Do you find it hard to read a full page of a book without checking a screen?	standard	3	


SDI_COG_PROCESSING_083	SDI_COG_PROCESSING	Do you spot mistakes in a text while reading it the first time?	standard	3	


SDI_COG_PROCESSING_084	SDI_COG_PROCESSING	Struggle to find the "Main Idea" in a long text?	standard	3	


SDI_COG_PROCESSING_085	SDI_COG_PROCESSING	Can you maintain a single complex thought for over 30 minutes without aid?	standard	3	


SDI_COG_RECOVERY_001	SDI_COG_RECOVERY	If someone interrupts you, can you get back to your "Deep Flow" quickly?	standard	3	


SDI_COG_RECOVERY_002	SDI_COG_RECOVERY	Do you write down where you "left off" so you can return fast?	standard	3	


SDI_COG_RECOVERY_003	SDI_COG_RECOVERY	Feel others "get the concept" faster than you?	standard	3	


SDI_COG_RECOVERY_004	SDI_COG_RECOVERY	After a distraction, how quickly is your brain "back"?	standard	3	


SDI_COG_RECOVERY_005	SDI_COG_RECOVERY	Can you resume a complex task within 60s of an interruption?	standard	3	


SDI_COG_RECOVERY_006	SDI_COG_RECOVERY	If interrupted, can you get back to work in under 3 minutes?	standard	3	


SDI_COG_RESOURCE_001	SDI_COG_RESOURCE	Spend all "focus energy" on easy parts first?	standard	3	


SDI_COG_RESOURCE_MGT_001	SDI_COG_RESOURCE_MGT	Quit because the task feels "heavy" in your forehead?	standard	3	


SDI_COG_SELF_ANALYSIS_001	SDI_COG_SELF_ANALYSIS	Can you feel your eyes getting tired, yet your hand keeps scrolling anyway?	anchor	3	


SDI_COG_SELF_ANALYSIS_002	SDI_COG_SELF_ANALYSIS	Do you notice your brain feels "tired" after 20 mins of scrolling?	anchor	3	


SDI_COG_SELF_ANALYSIS_003	SDI_COG_SELF_ANALYSIS	Do you realize you have no "plan" for how to stay focused?	anchor	3	


SDI_COG_SELF_ANALYSIS_004	SDI_COG_SELF_ANALYSIS	Do you use "App Limits" or timers to force yourself off a device?	anchor	3	


SDI_COG_SELF_ANALYSIS_005	SDI_COG_SELF_ANALYSIS	Do you try to do your hardest work when your brain is naturally "off"?	anchor	3	


SDI_COG_SENSORY_001	SDI_COG_SENSORY	Do you find it hard to hear your teacher when there is background noise?	anchor	3	


SDI_COG_SENSORY_002	SDI_COG_SENSORY	How often do you have to ask "What did you say?"	standard	3	


SDI_COG_SENSORY_003	SDI_COG_SENSORY	Need to see a speaker’s face to understand them?	standard	3	


SDI_COG_SENSORY_004	SDI_COG_SENSORY	Do you need specific "white noise" to stop thoughts?	standard	3	


SDI_COG_SENSORY_005	SDI_COG_SENSORY	Too many colors/posters on the wall distract you?	standard	3	


SDI_COG_SENSORY_006	SDI_COG_SENSORY	Can you "choose" to hear only one person in a crowded room?	standard	3	


SDI_COG_SENSORY_007	SDI_COG_SENSORY	Can you use background noise as "fuel" for focus instead of a barrier?	standard	3	


SDI_COG_SENSORY_008	SDI_COG_SENSORY	Can you study in a library without being distracted by whispers?	standard	3	


SDI_COG_SENSORY_009	SDI_COG_SENSORY	Can you "tune out" a repetitive noise after 2 minutes?	standard	3	


SDI_COG_SENSORY_010	SDI_COG_SENSORY	Does screen glare make your eyes "give up" on reading?	standard	3	


SDI_COG_SENSORY_011	SDI_COG_SENSORY	Do you get distracted by people moving in the corner of your eye?	standard	3	


SDI_COG_SENSORY_012	SDI_COG_SENSORY	Can you read a book while people are talking nearby?	standard	3	


SDI_COG_SENSORY_013	SDI_COG_SENSORY	People say your name twice for your attention?	standard	3	


SDI_COG_SENSORY_014	SDI_COG_SENSORY	Can you use loud music as "fuel" for focus instead of a distraction?	standard	3	


SDI_COG_SHIFTING_001	SDI_COG_SHIFTING	Take 10+ minutes to "settle in" to a new subject?	standard	3	


SDI_COG_SHIFTING_002	SDI_COG_SHIFTING	Brain "freeze" when you see a hard problem?	standard	3	


SDI_COG_STIMULUS_CTRL_001	SDI_COG_STIMULUS_CTRL	Does your brain prioritize "new" info over "important" info?	anchor	3	


SDI_COG_STRATEGY_001	SDI_COG_STRATEGY	Do you use a timer to keep your brain "on the clock"?	standard	3	


SDI_COG_STRATEGY_002	SDI_COG_STRATEGY	Do you set a 10-minute "sprint" timer to beat boredom?	standard	3	


SDI_COG_SYNTH_001	SDI_COG_SYNTH	Develop ideas before checking others online?	standard	3	


SDI_COG_SYNTHESIS_001	SDI_COG_SYNTHESIS	Can you explain Chemistry using a story about a party?	standard	3	


SDI_COG_SYNTHESIS_002	SDI_COG_SYNTHESIS	Can you simplify a complex topic so a 5-year-old understands?	standard	3	


SDI_COG_SYNTHESIS_003	SDI_COG_SYNTHESIS	Can you explain a complex concept you read online in your own words instantly?	standard	3	


SDI_COG_SYNTHESIS_004	SDI_COG_SYNTHESIS	Can you use a trick from a video game to help you study?	standard	3	


SDI_COG_SYNTHESIS_005	SDI_COG_SYNTHESIS	Do you see the same "logic patterns" in Math, Music, and History?	standard	3	


SDI_COG_SYNTHESIS_006	SDI_COG_SYNTHESIS	Do you try to explain a topic to someone before looking for a summary?	standard	3	


SDI_COG_SYNTHESIS_007	SDI_COG_SYNTHESIS	Do you solve problems "in your sleep" because your focus is so deep?	standard	3	


SDI_COG_SYNTHESIS_008	SDI_COG_SYNTHESIS	Do you feel like your thoughts are "jumpy" or "broken" after scrolling?	standard	3	


SDI_COG_SYNTHESIS_009	SDI_COG_SYNTHESIS	Can you use a lesson from History to understand a News story?	standard	3	


SDI_COG_SYNTHESIS_010	SDI_COG_SYNTHESIS	Can you simplify a complex topic so well that a beginner masters it?	standard	3	


SDI_COG_SYNTHESIS_011	SDI_COG_SYNTHESIS	Do you notice patterns in new subjects without being told?	standard	3	


SDI_COG_SYNTHESIS_012	SDI_COG_SYNTHESIS	Can you explain Quantum Physics using a game of Hide and Seek?	standard	3	


SDI_COG_SYNTHESIS_013	SDI_COG_SYNTHESIS	Can you apply a concept from Biology to solve a Business problem?	standard	3	


SDI_COG_SYNTHESIS_014	SDI_COG_SYNTHESIS	Do you use concepts from English to help with History?	standard	3	


SDI_COG_SYNTHESIS_015	SDI_COG_SYNTHESIS	Do you use "memory palaces" to keep track of multiple ideas?	standard	3	


SDI_COG_SYNTHESIS_016	SDI_COG_SYNTHESIS	Can you find a new way to solve an old problem?	standard	3	


SDI_COG_SYNTHESIS_017	SDI_COG_SYNTHESIS	Do you develop original ideas before checking what others think online?	standard	3	


SDI_COG_SYNTHESIS_018	SDI_COG_SYNTHESIS	Do you use Math skills in Science without being told?	standard	3	


SDI_COG_SYNTHESIS_019	SDI_COG_SYNTHESIS	Do you use Science facts to help explain History events?	standard	3	


SDI_COG_SYNTHESIS_020	SDI_COG_SYNTHESIS	Can you use Art skills to help organize a Science project?	standard	3	


SDI_COG_SYNTHESIS_021	SDI_COG_SYNTHESIS	Do you link new info to a "story" so you don't forget it while drifting?	standard	3	


SDI_COG_SYNTHESIS_022	SDI_COG_SYNTHESIS	Can you explain a concept by building it with Legos/props?	standard	3	


SDI_COG_SYNTHESIS_023	SDI_COG_SYNTHESIS	Do you write your thoughts in a physical notebook to avoid screen usage?	standard	3	


SDI_COG_SYNTHESIS_024	SDI_COG_SYNTHESIS	Can you explain a math concept using a sports story?	standard	3	


SDI_COG_SYNTHESIS_025	SDI_COG_SYNTHESIS	Can you see how today's lesson connects to last week's?	standard	3	


SDI_COG_SYNTHESIS_026	SDI_COG_SYNTHESIS	Explain complex concept read online in your own words?	standard	3	


SDI_COG_SYNTHESIS_027	SDI_COG_SYNTHESIS	Do you form your own conclusions before reading what the internet says?	standard	3	


SDI_COG_SYNTHESIS_028	SDI_COG_SYNTHESIS	Do you connect new facts to things you learned years ago?	standard	3	


SDI_COG_SYNTHESIS_029	SDI_COG_SYNTHESIS	Can you explain a Physics concept using an Economic analogy?	standard	3	


SDI_COG_SYNTHESIS_030	SDI_COG_SYNTHESIS	Do you see a solution before the teacher finishes the question?	standard	3	


SDI_COG_SYNTHESIS_031	SDI_COG_SYNTHESIS	Do you find it hard to summarize what you just saw on a screen for 1 hour?	standard	3	


SDI_COG_SYNTHESIS_032	SDI_COG_SYNTHESIS	Do you miss the "point" of a story because you were distracted by a detail?	standard	3	


SDI_COG_SYNTHESIS_033	SDI_COG_SYNTHESIS	Can you use Art logic to solve a Tech problem?	standard	3	


SDI_COG_SYNTHESIS_034	SDI_COG_SYNTHESIS	Do you see connections between subjects before the teacher explains them?	standard	3	


SDI_COG_SYNTHESIS_035	SDI_COG_SYNTHESIS	Do you struggle to see how a new lesson relates to an old one?	standard	3	


SDI_COG_SYNTHESIS_036	SDI_COG_SYNTHESIS	Can you teach a complex topic to a child so simply that they "get it"?	standard	3	


SDI_COG_SYNTHESIS_037	SDI_COG_SYNTHESIS	Can you explain AI using the story of a library and robots?	standard	3	


SDI_COG_SYNTHESIS_038	SDI_COG_SYNTHESIS	Do you use pen and paper to plan your day instead of a digital app?	standard	3	


SDI_COG_SYNTHESIS_039	SDI_COG_SYNTHESIS	Do you see complex solutions while others are still being distracted?	standard	3	


SDI_COG_SYNTHESIS_040	SDI_COG_SYNTHESIS	Can you reinvent a standard solution to make it 50% more efficient?	standard	3	


SDI_COG_SYNTHESIS_041	SDI_COG_SYNTHESIS	After watching an educational video, do you close the screen to summarize it?	standard	3	


SDI_COG_SYNTHESIS_042	SDI_COG_SYNTHESIS	Can you apply Chess logic to a real-life problem?	standard	3	


SDI_COG_SYNTHESIS_043	SDI_COG_SYNTHESIS	Can you explain a hard topic to a 5-year-old?	standard	3	


SDI_COG_THERMAL_001	SDI_COG_THERMAL	Do you stop working if the room feels slightly too hot or cold?	standard	3	


SDI_COG_VALUE_001	SDI_COG_VALUE	Treat attention as more valuable than money?	standard	3	


SDI_COG_VISUAL_001	SDI_COG_VISUAL	Does movement in the corner of your eye always pull your focus?	standard	3	


SDI_COG_VISUAL_002	SDI_COG_VISUAL	Does a screen that is "too bright" make your mind wander?	standard	3	


SDI_COG_VISUAL_003	SDI_COG_VISUAL	Does a bird flying past the window always make you stop working?	standard	3	


SDI_COG_WORKING_MEM_001	SDI_COG_WORKING_MEM	Do you lose the "thought" you had if you stop to check a notification?	standard	3	


SDI_COG_WORKING_MEM_002	SDI_COG_WORKING_MEM	Do you forget what you were doing the moment a text pops up?	standard	3	


SDI_COG_WORKING_MEM_003	SDI_COG_WORKING_MEM	Do you lose your place if you have to hold more than 3 items in mind?	standard	3	


SDI_COG_WORKING_MEM_004	SDI_COG_WORKING_MEM	Do you forget what you were doing if you answer a single email?	standard	3	


SDI_COG_WORKING_MEM_005	SDI_COG_WORKING_MEM	Do you get confused when someone gives you more than 3 instructions?	standard	3	


SDI_COG_WORKING_MEM_006	SDI_COG_WORKING_MEM	If someone asks a question, do you lose the work you were doing?	standard	3	


SDI_DGN_CHRONOTYPE_001	SDI_DGN_CHRONOTYPE	Do you find it easier to focus at night than day?	standard	3	


SDI_DGN_EFFICIENCY_001	SDI_DGN_EFFICIENCY	Do you use AI to "stress test" your own logic and arguments?	standard	3	


SDI_DGN_EFFICIENCY_002	SDI_DGN_EFFICIENCY	Do you finish your work in half the time it takes your peers?	standard	3	


SDI_DGN_EFFICIENCY_003	SDI_DGN_EFFICIENCY	Do you produce 2x the work of peers in the same amount of time?	standard	3	


SDI_DGN_EFFICIENCY_004	SDI_DGN_EFFICIENCY	Do you use AI or apps to help focus, not replace it?	standard	3	


SDI_DGN_EFFICIENCY_005	SDI_DGN_EFFICIENCY	Can you "speed up" your focus if a deadline is close?	standard	3	


SDI_DGN_METACOG_001	SDI_DGN_METACOG	Do you like explaining hard topics to your friends?	standard	3	


SDI_DGN_MOTIVATION_001	SDI_DGN_MOTIVATION	Only focus if there is a reward (game/food)?	standard	3	


SDI_DGN_MOTIVATION_002	SDI_DGN_MOTIVATION	Do you focus better if it's a competition/game?	standard	3	


SDI_DGN_MOTIVATION_003	SDI_DGN_MOTIVATION	Do you only focus when the deadline is 1 hour away?	standard	3	


SDI_DGN_MOTIVATION_004	SDI_DGN_MOTIVATION	Finish work now to have a "bigger fun" later?	standard	3	


SDI_DGN_PROFILE_001	SDI_DGN_PROFILE	Can you play games for 1hr but not study for 15m?	anchor	3	


SDI_DGN_SENSORY_001	SDI_DGN_SENSORY	"Hear" your phone vibrate even when it didn't?	standard	3	


SDI_DGN_SHIFTING_001	SDI_DGN_SHIFTING	Hard to switch from "gaming" to "study" brain?	standard	3	


SDI_DGN_TRANSITIONS_001	SDI_DGN_TRANSITIONS	Do you need a 10-min "routine" before you can focus?	anchor	3	


SDI_DGN_TRANSITIONS_002	SDI_DGN_TRANSITIONS	After a phone call, is your focus gone for the hour?	anchor	3	


SDI_DGN_TRANSITIONS_003	SDI_DGN_TRANSITIONS	Can you switch from "Play" to "Work" in under 2 minutes?	anchor	3	


SDI_DGN_TRANSITIONS_004	SDI_DGN_TRANSITIONS	Hardest part is moving from "rest" to "work"?	standard	3	


SDI_DGN_TRANSITIONS_005	SDI_DGN_TRANSITIONS	Is it hard to "come back" after a 5-minute lunch break?	standard	3	


SDI_EMO_ANXIETY_001	SDI_EMO_ANXIETY	Focus is great at home but "zero" during a test?	standard	3	


SDI_EMO_ANXIETY_002	SDI_EMO_ANXIETY	Feel behind when you see others finishing fast?	standard	3	


SDI_EMO_ANXIETY_003	SDI_EMO_ANXIETY	Does a parent sitting nearby help or hurt focus?	standard	3	


SDI_EMO_ANXIETY_004	SDI_EMO_ANXIETY	Focus better if a teacher you respect is teaching?	standard	3	


SDI_EMO_ANXIETY_005	SDI_EMO_ANXIETY	Do you only focus on subjects you "like"?	standard	3	


SDI_EMO_ANXIETY_006	SDI_EMO_ANXIETY	After a sad moment, can you start your work again in 10 mins?	standard	3	


SDI_EMO_ANXIETY_007	SDI_EMO_ANXIETY	Spend your "break" feeling guilty for not studying?	standard	3	


SDI_EMO_ANXIETY_008	SDI_EMO_ANXIETY	Do you get angry when you realize you've drifted?	standard	3	


SDI_EMO_ANXIETY_009	SDI_EMO_ANXIETY	If a topic isn't "fun," do you stop paying attention?	standard	3	


SDI_EMO_ANXIETY_010	SDI_EMO_ANXIETY	Do you clean your whole room just to avoid starting an essay?	standard	3	


SDI_EMO_ANXIETY_011	SDI_EMO_ANXIETY	I lose focus if I see a classmate finish before me.	standard	3	


SDI_EMO_ANXIETY_012	SDI_EMO_ANXIETY	Do you spend so much time planning that you don't do?	standard	3	


SDI_EMO_ANXIETY_013	SDI_EMO_ANXIETY	Worry about marks even before starting the chapter?	standard	3	


SDI_EMO_ANXIETY_014	SDI_EMO_ANXIETY	Does the silence of an exam hall make you nervous?	standard	3	


SDI_EMO_ANXIETY_015	SDI_EMO_ANXIETY	After a bad grade, are you studying within 1 hour?	standard	3	


SDI_EMO_ANXIETY_016	SDI_EMO_ANXIETY	Do you panic that you aren't finishing fast enough?	standard	3	


SDI_EMO_ANXIETY_017	SDI_EMO_ANXIETY	After a major life shock, are you back at your desk in 24 hours?	standard	3	


SDI_EMO_ANXIETY_018	SDI_EMO_ANXIETY	Does the fear of "doing it wrong" make you check your phone?	standard	3	


SDI_EMO_ANXIETY_019	SDI_EMO_ANXIETY	If you don't like the teacher, do you stop focusing?	standard	3	


SDI_EMO_ANXIETY_020	SDI_EMO_ANXIETY	If you "blank" during a test, can you calm yourself and focus?	standard	3	


SDI_EMO_ANXIETY_021	SDI_EMO_ANXIETY	Just looking at your textbook makes you feel tired.	standard	3	


SDI_EMO_ANXIETY_022	SDI_EMO_ANXIETY	Does a small bad mood ruin your entire study day?	standard	3	


SDI_EMO_ANXIETY_023	SDI_EMO_ANXIETY	Worry about what friends are doing while you study?	standard	3	


SDI_EMO_ANXIETY_024	SDI_EMO_ANXIETY	Does "pressure" make you focus better or shut down?	standard	3	


SDI_EMO_AVOIDANCE_001	SDI_EMO_AVOIDANCE	Is your "distraction" a way to avoid feeling confused?	anchor	3	


SDI_EMO_EXEC_FUNCTION_001	SDI_EMO_EXEC_FUNCTION	Upset if your study plan changes unexpectedly?	standard	3	


SDI_EMO_MOTIVATION_001	SDI_EMO_MOTIVATION	Do you use "checking your phone" as a reward for doing 5 mins of work?	standard	3	


SDI_EMO_MOTIVATION_002	SDI_EMO_MOTIVATION	I focus because I want to help people with what I learn.	standard	3	


SDI_EMO_MOTIVATION_003	SDI_EMO_MOTIVATION	Does your academic focus feel like an expression of your true self?	standard	3	


SDI_EMO_MOTIVATION_004	SDI_EMO_MOTIVATION	Do you check your tablet because you are bored or sad, not for info?	standard	3	


SDI_EMO_MOTIVATION_005	SDI_EMO_MOTIVATION	Do you feel a sense of regret or "wasted time" immediately after closing an app?	standard	3	


SDI_EMO_MOTIVATION_006	SDI_EMO_MOTIVATION	I focus because I want to build something great for the world.	standard	3	


SDI_EMO_MOTIVATION_007	SDI_EMO_MOTIVATION	Do you lose interest in a project as soon as the "newness" wears off?	standard	3	


SDI_EMO_MOTIVATION_008	SDI_EMO_MOTIVATION	Does your daily learning feel like a step toward a 10-year goal?	standard	3	


SDI_EMO_MOTIVATION_009	SDI_EMO_MOTIVATION	Do you start your work before you are "inspired"?	standard	3	


SDI_EMO_MOTIVATION_010	SDI_EMO_MOTIVATION	Is your work so interesting that you forget your phone exists?	standard	3	


SDI_EMO_MOTIVATION_011	SDI_EMO_MOTIVATION	I focus because I want to be an "expert" in this field.	standard	3	


SDI_EMO_MOTIVATION_012	SDI_EMO_MOTIVATION	Do you focus because the subject matters to you?	standard	3	


SDI_EMO_MOTIVATION_013	SDI_EMO_MOTIVATION	Does your "future self" motivate you to focus today?	standard	3	


SDI_EMO_MOTIVATION_014	SDI_EMO_MOTIVATION	I focus because my work will make the world safer.	standard	3	


SDI_EMO_MOTIVATION_015	SDI_EMO_MOTIVATION	Do you notice you open social media when you're supposed to be sleeping?	standard	3	


SDI_EMO_MOTIVATION_016	SDI_EMO_MOTIVATION	I focus because my work saves lives.	standard	3	


SDI_EMO_MOTIVATION_017	SDI_EMO_MOTIVATION	Is your focus so deep because you know your work matters to the world?	standard	3	


SDI_EMO_MOTIVATION_018	SDI_EMO_MOTIVATION	Do you ever get so focused that you "forget to eat"?	standard	3	


SDI_EMO_MOTIVATION_019	SDI_EMO_MOTIVATION	Do you start high-stakes work without needing any "motivation"?	standard	3	


SDI_EMO_MOTIVATION_020	SDI_EMO_MOTIVATION	I love starting new projects but hate finishing them.	standard	3	


SDI_EMO_MOTIVATION_021	SDI_EMO_MOTIVATION	Do you only focus when someone is watching you?	standard	3	


SDI_EMO_MOTIVATION_022	SDI_EMO_MOTIVATION	Does your daily work feel like a direct step toward your 5-year goal?	standard	3	


SDI_EMO_MOTIVATION_023	SDI_EMO_MOTIVATION	Do you notice you open social media specifically when a task feels "too hard"?	standard	3	


SDI_EMO_MOTIVATION_024	SDI_EMO_MOTIVATION	Can you start homework without anyone telling you?	standard	3	


SDI_EMO_MOTIVATION_025	SDI_EMO_MOTIVATION	I focus because my work is bigger than just "getting grades."	standard	3	


SDI_EMO_MOTIVATION_026	SDI_EMO_MOTIVATION	I only focus if I chose the topic myself.	standard	3	


SDI_EMO_MOTIVATION_027	SDI_EMO_MOTIVATION	Do you only feel "focused" when a deadline is 1 hour away?	standard	3	


SDI_EMO_MOTIVATION_028	SDI_EMO_MOTIVATION	Do you look for "likes" or "texts" to feel better when work is hard?	standard	3	


SDI_EMO_MOTIVATION_029	SDI_EMO_MOTIVATION	I only focus if I understand why the topic is useful.	standard	3	


SDI_EMO_MOTIVATION_030	SDI_EMO_MOTIVATION	I can focus for 5 hours on a hobby but 0 mins on Math.	standard	3	


SDI_EMO_MOTIVATION_031	SDI_EMO_MOTIVATION	Do you notice you feel "anxious" when there is no background noise?	standard	3	


SDI_EMO_MOTIVATION_032	SDI_EMO_MOTIVATION	Do you "distract yourself" to avoid a hard test?	standard	3	


SDI_EMO_MOTIVATION_033	SDI_EMO_MOTIVATION	Do you do your homework without being reminded?	standard	3	


SDI_EMO_MOTIVATION_034	SDI_EMO_MOTIVATION	Do you notice you check your phone when you're already having fun?	standard	3	


SDI_EMO_MOTIVATION_035	SDI_EMO_MOTIVATION	Does your deep focus feel like it is "changing the world"?	standard	3	


SDI_EMO_RESILIENCE_001	SDI_EMO_RESILIENCE	Can you lead a team while the project is failing publicly?	standard	3	


SDI_EMO_RESILIENCE_002	SDI_EMO_RESILIENCE	After a public mistake, do you refocus on the next task instantly?	standard	3	


SDI_EMO_RESILIENCE_003	SDI_EMO_RESILIENCE	After a major shock, are you back at your desk in 2 hours?	standard	3	


SDI_EMO_RESILIENCE_004	SDI_EMO_RESILIENCE	Does 1 minute of "doing nothing" feel like an eternity without a screen?	standard	3	


SDI_EMO_RESILIENCE_005	SDI_EMO_RESILIENCE	Can you focus perfectly even during a personal crisis?	standard	3	


SDI_EMO_RESILIENCE_006	SDI_EMO_RESILIENCE	Do you choose "hard" topics first to test your brain?	standard	3	


SDI_EMO_RESILIENCE_007	SDI_EMO_RESILIENCE	Does "limited time" make you focus sharper?	standard	3	


SDI_EMO_RESILIENCE_008	SDI_EMO_RESILIENCE	Can you focus perfectly even if you are feeling personal sadness/anger?	standard	3	


SDI_EMO_RESILIENCE_009	SDI_EMO_RESILIENCE	Do you stay calm if you have to study for 4 hours straight?	standard	3	


SDI_EMO_RESILIENCE_010	SDI_EMO_RESILIENCE	Can you finish a test even if you think you missed the first 5?	standard	3	


SDI_EMO_RESILIENCE_011	SDI_EMO_RESILIENCE	Do you keep working even if the first 3 tries fail?	standard	3	


SDI_EMO_RESILIENCE_012	SDI_EMO_RESILIENCE	When a task gets hard, do you take a "breath" instead of a "break"?	standard	3	


SDI_EMO_RESILIENCE_013	SDI_EMO_RESILIENCE	Do you try a math problem 5 times before asking for help?	standard	3	


SDI_EMO_RESILIENCE_014	SDI_EMO_RESILIENCE	If a plan fails, do you laugh and start a better one?	standard	3	


