archetype_id,archetype_key,archetype_name,problem_id,stakeholder_type,intervention_type,intervention_text,expected_outcome,success_indicator,progress_indicator,confidence_impact,risk_reduction_impact,realism_pass,aligned,is_duplicate,practicality,actionability,outcome_clarity,stakeholder_relevance,archetype_alignment,composite
22,collaboration_teamwork,Collaboration & Teamwork,13,teacher,seven_day,"Each day this week, have the student note one contribution to the group and one task others carried.",The student will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
22,collaboration_teamwork,Collaboration & Teamwork,13,counselor,seven_day,Set a one-week task for your client to note one contribution to the group and one task others carried.,Your client will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
22,collaboration_teamwork,Collaboration & Teamwork,13,professional,seven_day,"Each workday this week, note one contribution to the group and one task others carried.",You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
22,collaboration_teamwork,Collaboration & Teamwork,13,student,thirty_day,"Over the next 30 days, take a clear shared role in a group project and deliver it.",You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
22,collaboration_teamwork,Collaboration & Teamwork,13,parent,thirty_day,"Over the next 30 days, help your child take a clear shared role in a group project and deliver it.",Your child will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
22,collaboration_teamwork,Collaboration & Teamwork,13,teacher,thirty_day,"Over the next month, coach the student to take a clear shared role in a group project and deliver it.",The student will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.4,0.33,true,true,false,4,3,5,5,3,4
22,collaboration_teamwork,Collaboration & Teamwork,13,counselor,thirty_day,"Across a 30-day plan, work with your client to take a clear shared role in a group project and deliver it.",Your client will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.4,0.33,true,true,false,4,3,5,5,3,4
22,collaboration_teamwork,Collaboration & Teamwork,13,professional,thirty_day,"Over the next 30 days at work, take a clear shared role in a group project and deliver it.",You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
22,collaboration_teamwork,Collaboration & Teamwork,13,student,ninety_day,"Over the next 90 days, build strong teamwork habits through a term of group projects.",You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,parent,ninety_day,"Across this term, help your child build strong teamwork habits through a term of group projects.",Your child will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,teacher,ninety_day,"Across the term, support the student to build strong teamwork habits through a term of group projects.",The student will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,counselor,ninety_day,"Across a 90-day plan, guide your client to build strong teamwork habits through a term of group projects.",Your client will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,professional,ninety_day,"Over the next quarter at work, build strong teamwork habits through a term of group projects.",You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.69,0.52,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,student,habit,Build a daily habit — a weekly check-in to share progress with the team.,You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.552,0.44,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,parent,habit,Help your child build a daily habit — a weekly check-in to share progress with the team.,Your child will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.552,0.44,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,teacher,habit,Encourage a daily classroom habit — a weekly check-in to share progress with the team.,The student will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.456,0.44,true,true,false,5,4,5,1,4,3.8
22,collaboration_teamwork,Collaboration & Teamwork,13,counselor,habit,Anchor a daily habit with your client — a weekly check-in to share progress with the team.,Your client will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.504,0.22,true,true,false,5,2,5,5,4,4.2
22,collaboration_teamwork,Collaboration & Teamwork,13,professional,habit,Build a daily workday habit — a weekly check-in to share progress with the team.,You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.552,0.44,true,true,false,5,4,5,5,4,4.6
22,collaboration_teamwork,Collaboration & Teamwork,13,student,skill_building,Practise this skill each week — splitting work fairly and following through with teammates.,You will work well with a team and contribute a fair share.,Finish a group task where everyone contributed.,More reliable contributions to the group each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
