id,question_id,concern,master_bridge_tag,reasons,original,rewritten,rule,confidence,classification
1156,Q_CAREER_001_006_v4,Difficulty Managing Social Comparison in Career Choices,CAREER_READINESS,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally stressful does it feel when others seem more successful in their career choices?,,missing_anchor_needs_authoring,0.2,manual-review
1167,Q_CAREER_001_017_v4,Difficulty Managing Social Comparison in Career Choices,CAREER_READINESS,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you remind yourself that every career path is different and personal?,How often do you remind yourself that every career path is different and personal?,no_change_engine_handles_reflexive,0.95,auto-approve
1231,Q_MULTIATTEMPT_001_006_v2,Difficulty Building Emotional Stability During Multiple Attempts,STRATEGIC_PREPARATION,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does preparing through multiple attempts feel emotionally?,,missing_anchor_needs_authoring,0.2,manual-review
1241,Q_MULTIATTEMPT_001_016_v2,Difficulty Building Emotional Stability During Multiple Attempts,STRATEGIC_PREPARATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When emotional pressure increases during repeated attempts, how effectively can you calm yourself and continue steadily?","When emotional pressure increases during repeated attempts, how effectively can you calm yourself and continue steadily?",no_change_engine_handles_reflexive,0.95,auto-approve
1242,Q_MULTIATTEMPT_001_017_v2,Difficulty Building Emotional Stability During Multiple Attempts,STRATEGIC_PREPARATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you remind yourself that repeated attempts do not define your worth or future completely?,How often do you remind yourself that repeated attempts do not define your worth or future completely?,no_change_engine_handles_reflexive,0.95,auto-approve
1319,Q_INTERNSHIP_001_019,Difficulty Securing Relevant Internships,GENERAL_CONCERN,no 2nd-person pronoun (nothing to reframe to 3rd person),"After guidance or mentorship, how much easier does it feel to continue applying?",,missing_anchor_needs_authoring,0.2,manual-review
1404,Q_TECH_001_004,Weak Confidence in Technical Assessments,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you second-guess yourself while solving technical problems?,How often do you second-guess yourself while solving technical problems?,no_change_engine_handles_reflexive,0.95,auto-approve
1456,Q_PLACEMENT_001_006,Difficulty Handling Pressure During Placement Season,EMPLOYABILITY,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally stressful does placement preparation feel on a daily basis?,,missing_anchor_needs_authoring,0.2,manual-review
1464,Q_PLACEMENT_001_014,Difficulty Handling Pressure During Placement Season,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How likely are you to isolate yourself from social activities during placement season?,How likely are you to isolate yourself from social activities during placement season?,no_change_engine_handles_reflexive,0.95,auto-approve
1487,Q_EMO_001_012,Difficulty Managing Emotional Pressure from Peer Placements,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you silently compare yourself even when not intended?,How often do you silently compare yourself even when not intended?,no_change_engine_handles_reflexive,0.95,auto-approve
1491,Q_EMO_001_016,Difficulty Managing Emotional Pressure from Peer Placements,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel pressured by peer success, how effectively do you calm yourself?","When you feel pressured by peer success, how effectively do you calm yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
1517,Q_JOB_001_017,Weak Emotional Stability During Job Market Uncertainty,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you remind yourself that job markets fluctuate and outcomes are not fully in your control?,How often do you remind yourself that job markets fluctuate and outcomes are not fully in your control?,no_change_engine_handles_reflexive,0.95,auto-approve
1551,Q_GROWTH_001_001,Weak Holistic Readiness for Sustainable Professional Growth,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","How ready do you feel to develop yourself consistently across skills, mindset, and career growth?","How ready do you feel to develop yourself consistently across skills, mindset, and career growth?",no_change_engine_handles_reflexive,0.95,auto-approve
1603,Q_INTERVIEW_001_003_v2,Weak Confidence During Job Interviews,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",Do you sometimes feel unsure of yourself even when you know the answer in interviews?,Do you sometimes feel unsure of yourself even when you know the answer in interviews?,no_change_engine_handles_reflexive,0.95,auto-approve
1616,Q_INTERVIEW_001_016_v2,Weak Confidence During Job Interviews,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel nervous in interviews, how effectively can you calm yourself and refocus?","When you feel nervous in interviews, how effectively can you calm yourself and refocus?",no_change_engine_handles_reflexive,0.95,auto-approve
1663,Q_FIN_001_013,Difficulty Managing Financial Anxiety During Job Search,ADJUSTMENT_COPING,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","During job search, how often do you feel insecure about supporting yourself financially?","During job search, how often do you feel insecure about supporting yourself financially?",no_change_engine_handles_reflexive,0.95,auto-approve
1666,Q_FIN_001_016,Difficulty Managing Financial Anxiety During Job Search,ADJUSTMENT_COPING,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When financial anxiety increases, how effectively can you calm yourself and refocus on preparation?","When financial anxiety increases, how effectively can you calm yourself and refocus on preparation?",no_change_engine_handles_reflexive,0.95,auto-approve
1730,Q_UNEMP_001_005,Difficulty Maintaining Hope During Long Unemployment,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How easy is it for you to imagine yourself employed in the near future?,How easy is it for you to imagine yourself employed in the near future?,no_change_engine_handles_reflexive,0.95,auto-approve
1731,Q_UNEMP_001_006,Difficulty Maintaining Hope During Long Unemployment,EMPLOYABILITY,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally exhausting is the process of repeatedly applying for jobs?,,missing_anchor_needs_authoring,0.2,manual-review
1743,Q_UNEMP_001_018,Difficulty Maintaining Hope During Long Unemployment,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you distract yourself instead of actively searching for jobs?,How often do you distract yourself instead of actively searching for jobs?,no_change_engine_handles_reflexive,0.95,auto-approve
1752,Q_UNEMP_001_002_v2,Difficulty Managing Self-Worth During Unemployment,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often does not having a job affect how you feel about yourself as a person?,How often does not having a job affect how you feel about yourself as a person?,no_change_engine_handles_reflexive,0.95,auto-approve
1767,Q_UNEMP_001_017_v2,Difficulty Managing Self-Worth During Unemployment,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you remind yourself that your value is not defined by your job status?,How often do you remind yourself that your value is not defined by your job status?,no_change_engine_handles_reflexive,0.95,auto-approve
1769,Q_UNEMP_001_019_v2,Difficulty Managing Self-Worth During Unemployment,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","After receiving encouragement from others, how much better do you feel about yourself despite unemployment?","After receiving encouragement from others, how much better do you feel about yourself despite unemployment?",no_change_engine_handles_reflexive,0.95,auto-approve
1817,Q_FINANCE_001_017,Difficulty Managing Emotional Pressure from Financial Responsibilities,ADJUSTMENT_COPING,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you remind yourself that financial challenges are temporary and manageable?,How often do you remind yourself that financial challenges are temporary and manageable?,no_change_engine_handles_reflexive,0.95,auto-approve
1861,Q_WORK_001_011_v3,Difficulty Maintaining Consistent Workplace Performance,WORKPLACE_ADAPTATION,no 2nd-person pronoun (nothing to reframe to 3rd person),How often do distractions lead to inconsistent work output?,,missing_anchor_needs_authoring,0.2,manual-review
1891,Q_STRESS_001_016,Difficulty Managing Workplace Stress Effectively,EXAMINATION_STRESS,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How effectively can you calm yourself after a stressful experience?,How effectively can you calm yourself after a stressful experience?,no_change_engine_handles_reflexive,0.95,auto-approve
1904,Q_BALANCE_001_004,Weak Ability to Balance Productivity and Wellbeing,HOLISTIC_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When others appear more productive, how pressured do you feel to overwork yourself?","When others appear more productive, how pressured do you feel to overwork yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
1981,Q_HOLISTIC_001_006_v4,"Weak Holistic Alignment Between Performance, Growth, and Wellbeing",HOLISTIC_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),"How stressful does it feel to balance achievement, learning, and emotional wellbeing at the same time?",,missing_anchor_needs_authoring,0.2,manual-review
2006,Q_WORKLIFE_001_006,Difficulty Maintaining Work-Life Boundaries,HOLISTIC_DEVELOPMENT,no 2nd-person pronoun (nothing to reframe to 3rd person),How stressful does balancing work/study responsibilities with personal life feel emotionally?,,missing_anchor_needs_authoring,0.2,manual-review
2041,Q_AI_001_016,Weak Confidence in Career Relevance Amid AI Transformation,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When thoughts about AI disruption create stress, how effectively can you calm yourself and focus on growth?","When thoughts about AI disruption create stress, how effectively can you calm yourself and focus on growth?",no_change_engine_handles_reflexive,0.95,auto-approve
